SupplyChainFlow,FacilityType,ShipToParty,ShipToName,Material,MaterialDescription,Order,Delivery,Agmd,MonthAgmd,QuantityInMT,TotalSalesValue,TotalCOGS,TotalStorageCostPerYear,TotalHandlingCost,TotalDemurrageCost,TotalTransportCost,SGA,IOC,ShipToCountry,SoldToName,ABCClass,Account,Segment,ProductGroup,ProductOrigin,Commodity,TotalS&D,GM,CBM,CBMAI,EBITAI
NZ Indirect,Portena - NL,4006405,CONDIO GMBH WERDER,112284,WPC80 CHS 550 25KG MBG (FUNCTIONAL),200630654,500892883,2022-10-18,10,17.6,258720.0,199581.91895299108,301.9417002835074,672.5700732691108,632.0740778849031,1035.1542362488728,1661.2934825282898,10640.632277440684,Germany,CONDIO GMBH,A,Condio,Managed,WPC 80% (Cheese),New Zealand,WPC,2641.740087686394,59138.08104700892,56496.34095932252,45855.708681881835,44194.41519935355
NZ Indirect,Portena - NL,4006405,CONDIO GMBH WERDER,112284,WPC80 CHS 550 25KG MBG (FUNCTIONAL),200636811,500892878,2022-10-04,10,1.5,22050.0,17009.82263803901,25.73366763779892,57.3213130627083,53.86994981973606,88.22337240757437,141.58751271547922,906.8720691000584,Germany,CONDIO GMBH,A,Condio,Managed,WPC 80% (Cheese),New Zealand,WPC,225.14830292781764,5040.1773619609885,4815.029059033171,3908.156989933112,3766.569477217633
NZ Indirect,Portena - NL,4006405,CONDIO GMBH WERDER,112284,WPC80 CHS 550 25KG MBG (FUNCTIONAL),200637676,500893684,2022-10-26,10,17.6,258720.0,199581.91895299108,301.9417002835074,672.5700732691108,632.0740778849031,1035.1542362488728,1661.2934825282898,10640.632277440684,Germany,CONDIO GMBH,A,Condio,Managed,WPC 80% (Cheese),New Zealand,WPC,2641.740087686394,59138.08104700892,56496.34095932252,45855.708681881835,44194.41519935355
NZ Indirect,Portena - NL,4006405,CONDIO GMBH WERDER,112284,WPC80 CHS 550 25KG MBG (FUNCTIONAL),200649065,500904127,2023-01-27,1,17.6,258720.0,199581.91895299108,301.9417002835074,672.5700732691108,632.0740778849031,1035.1542362488728,1661.2934825282898,10640.632277440684,Germany,CONDIO GMBH,A,Condio,Managed,WPC 80% (Cheese),New Zealand,WPC,2641.740087686394,59138.08104700892,56496.34095932252,45855.708681881835,44194.41519935355
NZ Indirect,Portena - NL,4006405,CONDIO GMBH WERDER,112284,WPC80 CHS 550 25KG MBG (FUNCTIONAL),200660577,500914422,2023-04-12,4,10.4,147160.0,117934.77029040382,178.42009562207252,397.4277705681109,373.49831875017,611.6820486925158,981.6734214939894,6287.646345760404,Germany,CONDIO GMBH,A,Condio,Managed,WPC 80% (Cheese),New Zealand,WPC,1561.0282336328692,29225.229709596184,27664.201475963317,21376.555130202913,20394.881708708923
NZ Indirect,Portena - NL,4006405,CONDIO GMBH WERDER,112284,WPC80 CHS 550 25KG MBG (FUNCTIONAL),200660578,500917339,2023-05-03,5,10.4,147160.0,117934.77029040382,178.42009562207252,397.4277705681109,373.49831875017,611.6820486925158,981.6734214939894,6287.646345760404,Germany,CONDIO GMBH,A,Condio,Managed,WPC 80% (Cheese),New Zealand,WPC,1561.0282336328692,29225.229709596184,27664.201475963317,21376.555130202913,20394.881708708923
NZ Indirect,Portena - NL,4006405,CONDIO GMBH WERDER,112284,WPC80 CHS 550 25KG MBG (FUNCTIONAL),200660579,500919317,2023-05-16,5,10.4,147160.0,117934.77029040382,178.42009562207252,397.4277705681109,373.49831875017,611.6820486925158,981.6734214939894,6287.646345760404,Germany,CONDIO GMBH,A,Condio,Managed,WPC 80% (Cheese),New Zealand,WPC,1561.0282336328692,29225.229709596184,27664.201475963317,21376.555130202913,20394.881708708923
NZ Indirect,Portena - NL,4006405,CONDIO GMBH WERDER,112284,WPC80 CHS 550 25KG MBG (FUNCTIONAL),200660580,500920375,2023-07-11,7,10.4,147160.0,117934.77029040382,178.42009562207252,397.4277705681109,373.49831875017,611.6820486925158,981.6734214939894,6287.646345760404,Germany,CONDIO GMBH,A,Condio,Managed,WPC 80% (Cheese),New Zealand,WPC,1561.0282336328692,29225.229709596184,27664.201475963317,21376.555130202913,20394.881708708923
NZ Indirect,Portena - NL,4006405,CONDIO GMBH WERDER,112284,WPC80 CHS 550 25KG MBG (FUNCTIONAL),200660582,500922973,2023-06-16,6,10.4,148535.0,117934.77029040382,178.42009562207252,397.4277705681109,373.49831875017,611.6820486925158,981.6734214939892,6287.646345760404,Germany,CONDIO GMBH,A,Condio,Managed,WPC 80% (Cheese),New Zealand,WPC,1561.0282336328692,30600.229709596184,29039.201475963317,22751.555130202913,21769.881708708923
NZ Indirect,Portena - NL,4006405,CONDIO GMBH WERDER,112284,WPC80 CHS 550 25KG MBG (FUNCTIONAL),200664534,500924779,2023-07-11,7,6.65,97755.0,75410.21369530629,114.08592652757524,254.12448791134017,238.82344420082987,391.12361767357976,627.7046397052912,4020.4661730102575,Germany,CONDIO GMBH,A,Condio,Managed,WPC 80% (Cheese),New Zealand,WPC,998.1574763133251,22344.786304693713,21346.628828380388,17326.16265537013,16698.45801566484
NZ Indirect,Portena - NL,4006405,CONDIO GMBH WERDER,115016,MPI 4900 K 20KG MBG,200667483,500919943,2023-05-11,5,1.2,10560.0,7827.217330414668,25.73366763779892,45.85705045016664,43.09595985578884,0.0,113.27001017238338,778.6611585574415,Germany,CONDIO GMBH,A,Condio,Managed,Milk Protein Concentrate >=80%,New Zealand,MPC,114.6866779437544,2732.782669585332,2618.0959916415773,1839.4348330841358,1726.1648229117525
NZ Indirect,Portena - NL,4006405,CONDIO GMBH WERDER,115016,MPI 4900 K 20KG MBG,200669881,500921940,2023-06-01,6,4.2,37380.0,27395.26065645134,90.06783673229623,160.49967657558324,150.83585949526096,474.53,396.44503560334186,2725.3140549510454,Germany,CONDIO GMBH,A,Condio,Managed,Milk Protein Concentrate >=80%,New Zealand,MPC,875.9333728031404,9984.73934354866,9108.80597074552,6383.491915794474,5987.046880191132
NZ Indirect,Portena - NL,4006484,KH DAIRY SOURCING  B.V.,100733,MPC85 4861 CWS K 20kg PPK,200628610,500889044,2022-09-12,9,8.4,104412.0,81398.83568017134,180.13567346459246,320.9993531511665,301.6717189905219,187.90986666666663,792.8900712066837,7489.947994883324,Netherlands,KH DAIRY SOURCING  B.V.,C,KH Dairy Sourcing,Smart Serve,Milk Protein Concentrate >=80%,New Zealand,MPC,990.7166122729475,23013.164319828662,22022.447707555715,14532.49971267239,13739.609641465706
NZ Indirect,Portena - NL,4006484,KH DAIRY SOURCING  B.V.,100733,MPC85 4861 CWS K 20kg PPK,200632629,500893104,2022-10-20,10,7.8,104520.0,75584.63313158767,167.268839645693,298.07082792608315,280.12373906262746,174.48773333333332,736.255066120492,6954.951709534515,Netherlands,KH DAIRY SOURCING  B.V.,C,KH Dairy Sourcing,Smart Serve,Milk Protein Concentrate >=80%,New Zealand,MPC,919.9511399677369,28935.366868412326,28015.41572844459,21060.464018910076,20324.208952789584
NZ Indirect,Portena - NL,4006484,KH DAIRY SOURCING  B.V.,100733,MPC85 4861 CWS K 20kg PPK,200642373,500897715,2022-11-25,11,7.8,104520.0,75584.63313158767,167.268839645693,298.07082792608315,280.12373906262746,174.48773333333332,736.255066120492,6954.951709534515,Netherlands,KH DAIRY SOURCING  B.V.,C,KH Dairy Sourcing,Smart Serve,Milk Protein Concentrate >=80%,New Zealand,MPC,919.9511399677369,28935.366868412326,28015.41572844459,21060.464018910076,20324.208952789584
NZ Indirect,Portena - NL,4006484,KH DAIRY SOURCING  B.V.,100733,MPC85 4861 CWS K 20kg PPK,200642374,500900279,2022-12-15,12,7.8,104520.0,75584.63313158767,167.268839645693,298.07082792608315,280.12373906262746,174.48773333333332,736.255066120492,6954.951709534515,Netherlands,KH DAIRY SOURCING  B.V.,C,KH Dairy Sourcing,Smart Serve,Milk Protein Concentrate >=80%,New Zealand,MPC,919.9511399677369,28935.366868412326,28015.41572844459,21060.464018910076,20324.208952789584
NZ Indirect,Portena - NL,4006484,KH DAIRY SOURCING  B.V.,100733,MPC85 4861 CWS K 20kg PPK,200655512,500909607,2023-03-02,3,6.6,62040.0,63956.22803442033,141.53517200789406,252.2137774759165,237.02777920683863,147.64346666666663,622.9850559481085,5884.959138836897,Netherlands,KH DAIRY SOURCING  B.V.,C,KH Dairy Sourcing,Smart Serve,Milk Protein Concentrate >=80%,New Zealand,MPC,778.4201953573158,-1916.2280344203318,-2694.6482297776474,-8579.607368614545,-9202.592424562654
NZ Indirect,Portena - NL,4006484,KH DAIRY SOURCING  B.V.,100733,MPC85 4861 CWS K 20kg PPK,200655513,500915419,2023-04-25,4,6.6,62040.0,63956.22803442033,141.53517200789406,252.2137774759165,237.02777920683863,147.64346666666663,622.9850559481085,5884.959138836897,Netherlands,KH DAIRY SOURCING  B.V.,C,KH Dairy Sourcing,Smart Serve,Milk Protein Concentrate >=80%,New Zealand,MPC,778.4201953573158,-1916.2280344203318,-2694.6482297776474,-8579.607368614545,-9202.592424562654
NZ Indirect,Portena - NL,4006581,LACTINOV ABBEVILLE,115016,MPI 4900 K 20KG MBG,200636541,500900248,2022-12-16,12,4.2,56700.0,48233.787137534055,90.06783673229623,160.49967657558324,150.83585949526096,394.975,396.44503560334186,2725.3140549510454,France,AZELIS FRANCE SAS,C,Azelis,Semi Managed,Milk Protein Concentrate >=80%,New Zealand,MPC,796.3783728031405,8466.212862465945,7669.834489662805,4944.52043471176,4548.0753991084175
NZ Indirect,Portena - NL,4006581,LACTINOV ABBEVILLE,115016,MPI 4900 K 20KG MBG,200646251,500904973,2023-02-03,2,5.4,73440.0,62014.869176829496,115.80150437009516,206.3567270257499,193.93181935104985,507.825,509.7150457757252,3503.975213508487,France,AZELIS FRANCE SAS,C,Azelis,Semi Managed,Milk Protein Concentrate >=80%,New Zealand,MPC,1023.9150507468948,11425.130823170504,10401.21577242361,6897.240558915122,6387.525513139397
NZ Indirect,Portena - NL,4007759,HEARTHSIDE EUROPE,113329,CaCte 390 SusStab Disp K 20kgMBG,200639934,500900254,2022-12-15,12,6.0,90000.0,71871.93514228988,128.6683381889946,229.2852522508332,215.47979927894423,181.43,566.3500508619169,23270.14395769789,Netherlands,HEARTHSIDE EUROPE,C,Hearthside,Semi Managed,Calcium Caseinate,New Zealand,Caseinate,754.8633897187719,18128.064857710124,17373.201467991352,-5896.942489706536,-6463.292540568454
NZ Indirect,Portena - NL,4008204,AMINOLABS ATLANTIC D.O.O.,104517,CaCte 3800 Sstab 20kg MBG,200632057,500889115,2022-09-06,9,0.8,16240.0,12824.428267660993,17.155778425199284,30.571366966777763,28.73063990385923,408.072,75.51334011492226,2326.9035621827447,Croatia,EMPWR D.O.O,C,EMPWR D.O.O,Smart Serve,Calcium Caseinate,New Zealand,Caseinate,484.5297852958363,3415.571732339007,2931.0419470431707,604.138384860426,528.6250447455037
NZ Indirect,Portena - NL,4008204,AMINOLABS ATLANTIC D.O.O.,104517,CaCte 3800 Sstab 20kg MBG,200639008,500894369,2022-10-18,10,0.8,16240.0,12824.428267660993,17.155778425199284,30.571366966777763,28.73063990385923,408.072,75.51334011492226,2326.9035621827447,Croatia,EMPWR D.O.O,C,EMPWR D.O.O,Smart Serve,Calcium Caseinate,New Zealand,Caseinate,484.5297852958363,3415.571732339007,2931.0419470431707,604.138384860426,528.6250447455037
NZ Indirect,Portena - NL,4008204,AMINOLABS ATLANTIC D.O.O.,104642,WPI 895 IX 25KG MBG,200632057,500889115,2022-09-06,9,0.25,5542.5,4436.796064698176,4.28894460629982,9.55355217711805,8.97832496995601,102.018,23.597918785913205,290.64770515838205,Croatia,EMPWR D.O.O,C,EMPWR D.O.O,Smart Serve,Whey Protein Isolate,New Zealand,WPC,124.83882175337388,1105.7039353018235,980.8651135484497,690.2174083900677,666.6194896041545
NZ Indirect,Portena - NL,4008204,AMINOLABS ATLANTIC D.O.O.,104642,WPI 895 IX 25KG MBG,200639008,500894369,2022-10-18,10,0.25,5542.5,4436.796064698176,4.28894460629982,9.55355217711805,8.97832496995601,102.018,23.597918785913205,290.64770515838205,Croatia,EMPWR D.O.O,C,EMPWR D.O.O,Smart Serve,Whey Protein Isolate,New Zealand,WPC,124.83882175337388,1105.7039353018235,980.8651135484497,690.2174083900677,666.6194896041545
NZ Indirect,Portena - NL,4008376,DMK BABY STRUECKHAUSEN GMBH,111061,DC WHEY HYD 917 HAL/K 25KG MBG,200625967,500885740,2022-08-11,8,5.35,82925.0,32964.04394323245,131.11916367830878,204.44601659032625,192.1361543570586,382.8372354948805,504.9954620185425,1006.7687509140594,Germany,DMK BABY STRUECKHAUSEN GMBH,C,DMK Group,Smart Serve,Whey Hydrolysates,Unknown Origin,Whey,910.5385701205741,49960.95605676755,49050.41748664698,48043.64873573292,47538.65327371437
NZ Indirect,Portena - NL,4008376,DMK BABY STRUECKHAUSEN GMBH,111061,DC WHEY HYD 917 HAL/K 25KG MBG,200635637,500897823,2022-12-01,12,5.0,94500.0,30807.51770395556,122.54127446570914,191.07104354236105,179.56649939912018,357.79180887372013,471.9583757182641,940.9053746860368,Germany,DMK BABY STRUECKHAUSEN GMBH,C,DMK Group,Smart Serve,Whey Hydrolysates,Unknown Origin,Whey,850.9706262809104,63692.48229604444,62841.51166976353,61900.606295077494,61428.64791935923
NZ Indirect,Portena - NL,4008376,DMK BABY STRUECKHAUSEN GMBH,111061,DC WHEY HYD 917 HAL/K 25KG MBG,200669578,500921804,2023-06-02,6,3.675,62842.5,22643.525512407334,90.06783673229621,140.4372170036353,131.98137705835333,262.9769795221843,346.8894061529241,691.565450394237,Germany,DMK BABY STRUECKHAUSEN GMBH,C,DMK Group,Smart Serve,Whey Hydrolysates,Unknown Origin,Whey,625.4634103164692,40198.97448759267,39573.5110772762,38881.94562688196,38535.05622072904
NZ Indirect,Portena - NL,4008376,DMK BABY STRUECKHAUSEN GMBH,111061,DC WHEY HYD 917 HAL/K 25KG MBG,200674383,500926278,2023-07-04,7,0.625,10750.0,3850.939712994445,15.317659308213642,23.883880442795128,22.445812424890025,44.723976109215016,58.99479696478301,117.6131718357546,Germany,DMK BABY STRUECKHAUSEN GMBH,C,DMK Group,Smart Serve,Whey Hydrolysates,Unknown Origin,Whey,106.37132828511382,6899.060287005555,6792.688958720441,6675.075786884687,6616.080989919904
NZ Indirect,Portena - NL,4009232,CONDETTA GMBH & CO. KG,103791,MPC85 4855 K EU 20kg MBG,200644025,500899302,2022-12-06,12,0.02,0.0,136.80500785854775,0.428894460629982,0.764284174169444,0.7182659975964808,168.56,1.8878335028730564,2.86662275217079,Germany,CONDETTA GMBH & CO. KG,B,Condetta,Managed,Milk Protein Concentrate >=80%,New Zealand,MPC,170.4714446323959,-136.80500785854775,-307.27645249094365,-310.1430752431144,-312.03090874598746
NZ Indirect,Portena - NL,4009289,DIRKS FULFILLMENT GMBH,115016,MPI 4900 K 20KG MBG,200621704,500884864,2022-08-08,8,4.8,57120.0,41276.98494100358,102.93467055119568,183.42820180066656,172.38383942315537,236.97,453.0800406895335,3114.644634229766,Germany,ACTIVE NUTRITION INTERNATIONAL GMBH,C,Active Nutrition,Semi Managed,Milk Protein Concentrate >=80%,New Zealand,MPC,695.7167117750176,15843.015058996418,15147.2983472214,12032.653712991634,11579.5736723021
NZ Indirect,Portena - NL,4009289,DIRKS FULFILLMENT GMBH,115016,MPI 4900 K 20KG MBG,200654856,500918580,2023-05-22,5,4.8,45600.0,41276.98494100358,102.93467055119568,183.42820180066656,172.38383942315537,236.97,453.0800406895335,3114.644634229766,Germany,ACTIVE NUTRITION INTERNATIONAL GMBH,C,Active Nutrition,Semi Managed,Milk Protein Concentrate >=80%,New Zealand,MPC,695.7167117750176,4323.015058996418,3627.2983472214,512.6537129916342,59.57367230210065
NZ Indirect,Portena - NL,4009524,BENFIT-NUTRITION GMBH,115016,MPI 4900 K 20KG MBG,200631288,500888354,2022-08-29,8,0.02,0.0,181.8503418508288,0.428894460629982,0.764284174169444,0.7182659975964808,0.0,1.8878335028730564,12.97768597595736,Germany,BENFIT-NUTRITION GMBH,C,Benfit-Nutrition,Smart Serve,Milk Protein Concentrate >=80%,New Zealand,MPC,1.9114446323959067,-181.8503418508288,-183.7617864832247,-196.73947245918208,-198.62730596205515
NZ Indirect,Portena - NL,4009899,EPILOG C/O GEONOSIS,115016,MPI 4900 K 20KG MBG,200620708,500885189,2022-08-05,8,3.0,29100.0,27277.551277624312,64.3341690944973,114.6426261254166,107.73989963947211,338.4895238095238,283.17502543095844,1946.652896393604,France,SO SHAPE SAS,C,So Shape,Smart Serve,Milk Protein Concentrate >=80%,New Zealand,MPC,625.2062186689097,1822.4487223756878,1197.242503706778,-749.4103926868258,-1032.5854181177842
NZ Indirect,Portena - NL,4009899,EPILOG C/O GEONOSIS,115016,MPI 4900 K 20KG MBG,200632034,500888999,2022-09-12,9,3.0,29100.0,28290.44539087337,64.3341690944973,114.6426261254166,107.73989963947211,338.4895238095238,283.17502543095844,1946.652896393604,France,SO SHAPE SAS,C,So Shape,Smart Serve,Milk Protein Concentrate >=80%,New Zealand,MPC,625.2062186689097,809.5546091266297,184.34839045771992,-1762.304505935884,-2045.4795313668424
NZ Indirect,Portena - NL,4009899,EPILOG C/O GEONOSIS,115016,MPI 4900 K 20KG MBG,200635470,500892734,2022-10-07,10,3.0,29100.0,29399.53394378428,64.3341690944973,114.6426261254166,107.73989963947211,338.4895238095238,283.17502543095844,1946.652896393604,France,SO SHAPE SAS,C,So Shape,Smart Serve,Milk Protein Concentrate >=80%,New Zealand,MPC,625.2062186689097,-299.5339437842813,-924.740162453191,-2871.3930588467947,-3154.5680842777533
NZ Indirect,Portena - NL,4010841,FRANCE CULINAIRE DEVELOP SAS,100733,MPC85 4861 CWS K 20kg PPK,200634117,500890684,2022-09-23,9,3.0,43200.0,28731.54710844221,64.3341690944973,114.6426261254166,107.73989963947211,3351.116666666667,283.17502543095844,2674.9814267440443,France,AZELIS FRANCE SAS,C,Azelis,Semi Managed,Milk Protein Concentrate >=80%,New Zealand,MPC,3637.8333615260526,14468.45289155779,10830.619530031738,8155.638103287693,7872.463077856735
NZ Indirect,Portena - NL,4010841,FRANCE CULINAIRE DEVELOP SAS,100733,MPC85 4861 CWS K 20kg PPK,200645936,500901473,2022-12-16,12,0.6,9300.0,5746.309421688441,12.86683381889946,22.92852522508332,21.54797992789442,670.2233333333334,56.63500508619169,534.9962853488089,France,AZELIS FRANCE SAS,C,Azelis,Semi Managed,Milk Protein Concentrate >=80%,New Zealand,MPC,727.5666723052105,3553.690578311559,2826.1239060063485,2291.1276206575394,2234.492615571348
NZ Indirect,Portena - NL,4011582,RUDOLF ROSE SPEDITION,103791,MPC85 4855 K EU 20kg MBG,200655661,500911068,2023-03-28,3,18.0,160200.0,122893.93973632008,386.0050145669838,687.8557567524997,646.4393978368327,583.5197802197802,1699.0501525857508,2579.960476953711,Germany,INDUSTRIEBERATUNG J.KNOBEL GMBH,C,Industrieberatung J.Knobel,Smart Serve,Milk Protein Concentrate >=80%,New Zealand,MPC,2303.8199493760962,37306.060263679916,35002.24031430382,32422.279837350106,30723.229684764356
NZ Indirect,Portena - NL,4011582,RUDOLF ROSE SPEDITION,103791,MPC85 4855 K EU 20kg MBG,200655662,500911069,2023-03-27,3,4.2,37380.0,28675.25260514135,90.06783673229623,160.49967657558324,150.83585949526096,136.15461538461537,396.44503560334186,601.990777955866,Germany,INDUSTRIEBERATUNG J.KNOBEL GMBH,C,Industrieberatung J.Knobel,Smart Serve,Milk Protein Concentrate >=80%,New Zealand,MPC,537.5579881877558,8704.747394858648,8167.189406670893,7565.198628715027,7168.7535931116845
NZ Indirect,Portena - NL,4011582,RUDOLF ROSE SPEDITION,103791,MPC85 4855 K EU 20kg MBG,200664545,500917685,2023-05-09,5,16.2,129600.0,110604.54576268808,347.4045131102854,619.0701810772497,581.7954580531494,525.1678021978021,1529.1451373271757,2321.96442925834,Germany,INDUSTRIEBERATUNG J.KNOBEL GMBH,C,Industrieberatung J.Knobel,Smart Serve,Milk Protein Concentrate >=80%,New Zealand,MPC,2073.4379544384865,18995.45423731192,16922.016282873432,14600.051853615092,13070.906716287916
NZ Indirect,Portena - NL,4011582,RUDOLF ROSE SPEDITION,103791,MPC85 4855 K EU 20kg MBG,200666586,500922546,2023-06-07,6,13.2,105600.0,90122.2224733014,283.0703440157881,504.427554951833,474.05555841367726,427.9145054945054,1245.970111896217,1891.9710164327207,Germany,INDUSTRIEBERATUNG J.KNOBEL GMBH,C,Industrieberatung J.Knobel,Smart Serve,Milk Protein Concentrate >=80%,New Zealand,MPC,1689.4679628758038,15477.7775266986,13788.309563822795,11896.338547390074,10650.368435493858
NZ Indirect,Portena - NL,4011582,RUDOLF ROSE SPEDITION,103791,MPC85 4855 K EU 20kg MBG,200666731,500919921,2023-05-22,5,3.0,24000.0,20482.32328938668,64.3341690944973,114.6426261254166,107.73989963947211,97.25329670329668,283.17502543095844,429.9934128256185,Germany,INDUSTRIEBERATUNG J.KNOBEL GMBH,C,Industrieberatung J.Knobel,Smart Serve,Milk Protein Concentrate >=80%,New Zealand,MPC,383.9699915626827,3517.6767106133193,3133.706719050637,2703.713306225018,2420.5382807940596
NZ Indirect,Portena - NL,4012484,FRIESLAND CAMPINA KIEVIT GMBH,104613,ACas 7417 Min 30# all-in 10% 25kg MBG,200656476,500910303,2023-03-06,3,19.5,304200.0,247959.70682816376,334.537679291386,745.1770698152079,700.3093476565688,541.5856299212599,1840.6376653012296,10892.114365285275,Germany,FRIESLAND CAMPINA KIEVIT GMBH,A,FrieslandCampina,FrieslandCampina,Acid Casein,New Zealand,Casein,2321.6097266844226,56240.29317183624,53918.683445151815,43026.56907986654,41185.93141456531
NZ Indirect,Portena - NL,4012484,FRIESLAND CAMPINA KIEVIT GMBH,104613,ACas 7417 Min 30# all-in 10% 25kg MBG,200656477,500911419,2023-04-01,4,22.5,351000.0,286107.3540324967,386.0050145669838,859.8196959406246,808.0492472960409,624.9064960629921,2123.8126907321885,12567.82426763686,Germany,FRIESLAND CAMPINA KIEVIT GMBH,A,FrieslandCampina,FrieslandCampina,Acid Casein,New Zealand,Casein,2678.7804538666414,64892.64596750331,62213.86551363667,49646.04124599981,47522.228555267626
