FacilityType,SupplyChainFlow,ShipToParty,ShipToCountry,ShipToName,SoldToName,ABCClass,Account,Segment,Material,MaterialDescription,ProductGroup,ProductOrigin,Commodity,QuantityInMT,TotalSalesValue,TotalCOGS,GM,TotalStorageCostPerYear,TotalHandlingCost,TotalDemurrageCost,IOC,TotalTransportCost,CBM,TotalS&D,SGA,PTOC,PTOC_60,PTOC_30,PTOC_30_8,PTOC_30_notcharged,CBMAI,EBITAI
Portena - NL,EU to EU Direct,4014946,Germany,RUDOLF ROSE SPEDITION,LACTOLAND,A,Lactoland,Managed,115074,FNL LAC 100M MHYD 1000KG BBG,Edible Lactose,Netherlands,Lactose,240,359040,175395.3131250962,183644.6868749038,3088.0401165358703,1925.648332922573,0,3061.711387701758,3638.999999999999,174991.99842544534,8652.688449458441,22654.002034476674,5533.1506849315065,5533.1506849315065,3688.767123287671,1180.4054794520548,663.9780821917807,171930.28703774358,149276.2850032669
Portena - NL,EU to EU Direct,4014951,Slovenia,LJUBLJANSKE MLEKARNE D.O.O.,LJUBLJANSKE MLEKARNE D.O.O.,C,LJUBLJANSKE MLEKARNE D.O.O.,Smart Serve,114272,FNL WPC80 CHS 515 20KG MBG,WPC 80% (Cheese),Netherlands,WPC,1.6,24800,12301.764804808276,12498.235195191724,25.73366763779892,12.837655552817154,0,338.6181209001529,656.98,11802.683872001107,695.5513231906161,151.02668022984452,254.79452054794518,254.79452054794518,254.79452054794518,0,0,11464.065751100954,11313.03907087111
Portena - NL,EU to EU Direct,4014992,Spain,SCHREIBER FOODS ESPANA SL,SCHREIBER FOODS ESPANA SL,C,Schreiber Foods,Smart Serve,114068,FNL WPC80 CHS 392 20KG MBG,WPC 80% (Cheese),Netherlands,WPC,1.8,19260,18309.122273331974,950.8777266680263,28.950376092523786,14.442362496919298,0,618.4794441481357,7562.58,-6655.095012,7605.972738589443,169.90501525857508,197.8767123287671,197.8767123287671,197.8767123287671,0,0,-7273.574456,-7443.479471
Portena - NL,EU to EU Direct,4014992,Spain,SCHREIBER FOODS ESPANA SL,SCHREIBER FOODS ESPANA SL,C,Schreiber Foods,Smart Serve,119540,FNL WPC80 CHS 550 NUTING 20KG BAG,WPC 80% (Cheese),Netherlands,WPC,0.02,0,185.6139302339553,-185.6139302,0.3216708454724865,0.16047069441021442,0,8.923893557312013,2520.86,-2706.956072,2521.342141539883,1.8878335028730564,0,0,0,0,0,-2715.879965,-2717.767799
Portena - NL,EU to EU Direct,4014996,France,TRANSPORTS ROUILLIER ENTREPOT,LAITERIE DU VAL D'ANCENIS,C,Lactalis,Managed,115984,FNL WPC80 CHS 392 NUTING WTBLD 20KG MBG,WPC 80% (Cheese),Netherlands,WPC,17.6,216480,147593.46769405314,68886.53230594686,283.0703440157881,141.2142110809887,0,4662.955750543116,1824.32,66637.92775085008,2248.6045550967765,1661.2934825282898,2224.1095890410957,2224.1095890410957,2224.1095890410957,0,0,61974.97200030697,60313.67851777868
Portena - NL,EU to EU Direct,4014999,Slovenia,LJUBLJANSKE MLEKARNE D.O.O.,LJUBLJANSKE MLEKARNE D.O.O.,C,LJUBLJANSKE MLEKARNE D.O.O.,Smart Serve,114272,FNL WPC80 CHS 515 20KG MBG,WPC 80% (Cheese),Netherlands,WPC,9.4,128780,72272.86822824861,56507.13177175139,151.18529737206865,75.42122637280077,0,1989.3814602883983,2526.69,53753.83524800652,2753.2965237448693,887.2817463503366,1323.0821917808219,1323.0821917808219,1323.0821917808219,0,0,51764.45378771812,50877.17204136778
Portena - NL,EU to EU Direct,4015041,Netherlands,BUISMAN,BIONATIN BV,C,Bionatin,Managed,114132,FNL WPC80 CHS 450 INST 20KG MBG,WPC 80% (Cheese),Netherlands,WPC,2,10800,12959.08210352749,-2159.082104,32.16708454724865,16.04706944102144,0,276.2167481876724,0,-2207.296258,48.214153988270084,188.78335028730564,0,0,0,0,0,-2483.513006,-2672.296356
Portena - NL,EU to EU Direct,4015041,Netherlands,BUISMAN,BIONATIN BV,C,Bionatin,Managed,114266,FNL WPI 894-INST MF 20KG MBG,Whey Protein Isolate,Netherlands,WPC,0.8,5600,6430.810757867777,-830.8107579,12.86683381889946,6.418827776408577,0,244.59070142548777,0,-850.0964195,19.285661595308035,75.51334011492226,0,0,0,0,0,-1094.687121,-1170.200461
Portena - NL,EU to EU Direct,4015048,Netherlands,BIONATIN BV,FONTERRA (EUROPE) COOPERATIE UA,C,Fonterra,Fonterra,119496,FNL WPC 356 NUTING LPD70 20KG MBG,High Fat B/T WPC,Netherlands,WPC,0.02,0,172.2485405042567,-172.2485405,0.3216708454724865,0.16047069441021442,0,6.388968174550934,168.56,-341.290682,169.0421415398827,1.8878335028730564,0,0,0,0,0,-347.6796502,-349.5674837
Portena - NL,EU to EU Direct,4015071,France,CYRANIE SADAC,AZELIS FRANCE SAS,C,Azelis,Semi Managed,114266,FNL WPI 894-INST MF 20KG MBG,Whey Protein Isolate,Netherlands,WPC,0.3,5400,2433.9170256492357,2966.0829743507643,4.825062682087297,2.4070604161532163,0,91.72151303,323.02,2635.8308512525236,330.2521230982405,28.317502543095845,110.95890410958903,110.95890410958903,55.479452054794514,35.50684931506849,19.972602739726025,2544.1093382179656,2515.7918356748696
Portena - NL,EU to EU Direct,4015152,France,JLB PROCESS DROME,JLB PROCESS DROME,B,JLB Process Drome,Smart Serve,114132,FNL WPC80 CHS 450 INST 20KG MBG,WPC 80% (Cheese),Netherlands,WPC,52.800000000000004,430320,380400.4514649924,49919.548535007576,849.2110320473644,423.6426332429661,0,7292.122152154552,6847.26,41799.434869717246,8120.113665290331,4983.880447584869,4421.095890410958,4421.095890410958,4421.095890410958,0,0,34507.312717562694,29523.432269977824
Portena - NL,EU to EU Direct,4015186,Italy,WAREHOUSE UNIONPLUS S.R.L.,UNIONPLUS S.R.L.,C,Unionplus,Smart Serve,114068,FNL WPC80 CHS 392 20KG MBG,WPC 80% (Cheese),Netherlands,WPC,0.02,0,169.83650291347382,-169.8365029,0.3216708454724865,0.16047069441021442,0,6.871993823868174,291.12,-461.4386445,291.6021415398827,1.8878335028730564,0,0,0,0,0,-468.3106383,-470.1984718
Portena - NL,EU to EU Direct,4015186,Italy,WAREHOUSE UNIONPLUS S.R.L.,UNIONPLUS S.R.L.,C,Unionplus,Smart Serve,114132,FNL WPC80 CHS 450 INST 20KG MBG,WPC 80% (Cheese),Netherlands,WPC,5.2,25680,30814.225144724765,-5134.225145,83.63441982,41.72238054665574,0,718.1635452879483,0,-5259.581945,125.35680036950224,490.83671074699464,263.83561643835617,263.83561643835617,263.83561643835617,0,0,-5977.74549,-6468.582201
Portena - NL,EU to EU Direct,4015186,Italy,WAREHOUSE UNIONPLUS S.R.L.,UNIONPLUS S.R.L.,C,Unionplus,Smart Serve,114266,FNL WPI 894-INST MF 20KG MBG,Whey Protein Isolate,Netherlands,WPC,0.8,5840,5723.422486167465,116.57751383253526,12.86683381889946,6.418827776408577,0,244.59070142548777,0,97.29185223722723,19.285661595308035,75.51334011492226,60,60,60,0,0,-147.2988492,-222.8121893
Portena - NL,EU to EU Direct,4015186,Italy,WAREHOUSE UNIONPLUS S.R.L.,UNIONPLUS S.R.L.,C,Unionplus,Smart Serve,115536,FNL LAC MHYD 100M NZMP 25KG MBG,Edible Lactose,Netherlands,Lactose,24,22320,19242.29747262943,3077.7025273705694,274.4924548031885,192.56483329225728,0,504.1373314057007,0,2610.6452392751235,467.05728809544576,2265.4002034476675,229.31506849315068,229.31506849315068,229.31506849315068,0,0,2106.5079078694225,-158.8922956
Portena - NL,EU to EU Direct,4015188,France,L.N.U.F MARQUES,L.N.U.F MARQUES,C,Celia Laiterie de Craon,Smart Serve,114272,FNL WPC80 CHS 515 20KG MBG,WPC 80% (Cheese),Netherlands,WPC,36,486792,233874.06834791496,252917.93165208504,579.0075218504757,288.8472499383859,0,7618.90772,4976.24,247073.83688029618,5844.094771788861,3398.1003051715015,5001.287671232876,5001.287671232876,5001.287671232876,0,0,239454.92916004272,236056.82885487122
Portena - NL,EU to EU Direct,4015223,Germany,PETER EMMING AGRARKONTOR - UND,PETER EMMING AGRARKONTOR - UND -,C,Peter Emming Agrarkontor,Semi Managed,114132,FNL WPC80 CHS 450 INST 20KG MBG,WPC 80% (Cheese),Netherlands,WPC,35.2,172480,223589.22797573436,-51109.22798,566.1406880315762,282.4284221619774,0,4861.4147681030345,0,-51957.79709,848.5691101935536,3322.5869650565796,1772.0547945205478,1772.0547945205478,1772.0547945205478,0,0,-56819.21185,-60141.79882
Portena - NL,EU to EU Direct,4015223,Germany,PETER EMMING AGRARKONTOR - UND,PETER EMMING AGRARKONTOR - UND -,C,Peter Emming Agrarkontor,Semi Managed,114133,FNL PL WPC80 CHS INST 20KG MBG,WPC 80% (Cheese),Netherlands,WPC,21.720000000000002,104256,83911.59150494436,20344.408495055643,349.33453818312034,174.27117412949286,0,4666.093803137659,0,19820.80278274303,523.60571231261315,2050.1871841201396,1071.123287671233,1071.123287671233,1071.123287671233,0,0,15154.708979605371,13104.521795485232
Portena - NL,EU to EU Direct,4015223,Germany,PETER EMMING AGRARKONTOR - UND,PETER EMMING AGRARKONTOR - UND -,C,Peter Emming Agrarkontor,Semi Managed,114273,FNL WPC80 CHS 515 20KG MBG FLSH,WPC 80% (Cheese),Netherlands,WPC,12.8,58880,97889.07301122542,-39009.07301,205.86934110239136,102.70124442253723,0,3315.7911330107027,0,-39317.6436,308.57058552492856,1208.2134418387561,604.9315068,604.9315068,604.9315068,0,0,-42633.43473,-43841.64817
Portena - NL,EU to EU Direct,4015230,Ireland,GLENSTAL FOODS LTD.,GLENSTAL FOODS LTD.,C,Glenstal Foods,Smart Serve,115536,FNL LAC MHYD 100M NZMP 25KG MBG,Edible Lactose,Netherlands,Lactose,110,93500,85489.99308199465,8010.006918005354,1258.0904178479473,882.5888192561791,0,2310.629435609462,0,5869.327680901228,2140.6792371041265,10383.08426580181,960.6164383561644,960.6164383561644,960.6164383561644,0,0,3558.698245291766,-6824.386021
Portena - NL,EU to EU Direct,4015230,Ireland,GLENSTAL FOODS LTD.,GLENSTAL FOODS LTD.,C,Glenstal Foods,Smart Serve,116048,FNL LAC MHYD 100M 1000KG BBG,Edible Lactose,Netherlands,Lactose,44,33000,36056.23332724795,-3056.233327,566.1406880315762,353.0355277024717,0,581.6412266900813,0,-3975.409543,919.1762157340479,4153.233706320724,339.04109589041093,339.04109589041093,339.04109589041093,0,0,-4557.05077,-8710.284476
Portena - NL,EU to EU Direct,4015480,France,ECOLOGISTIQUE BOURGOGNE,PROTELICIOUS SARL,C,PROTELICIOUS SARL,Smart Serve,114132,FNL WPC80 CHS 450 INST 20KG MBG,WPC 80% (Cheese),Netherlands,WPC,0.4,5000,2903.171436259046,2096.828563740954,6.433416909,3.2094138882042884,0,55.243349637534486,195.17,1892.015733,204.81283079765402,37.75667005746113,0,0,0,0,0,1836.7723833057655,1799.0157132483043
Portena - NL,EU to EU Direct,4015558,Netherlands,BIONATIN BV,BIONATIN BV,C,Bionatin,Managed,114132,FNL WPC80 CHS 450 INST 20KG MBG,WPC 80% (Cheese),Netherlands,WPC,3.2,26000,20734.531365643983,5265.468634356017,51.46733527559784,25.675311105634307,0,441.9467971002759,213.28833333333333,4975.037654641452,290.43097971456547,302.05336045968903,96.57534246575341,96.57534246575341,96.57534246575341,0,0,4533.090857541176,4231.037497081486
Portena - NL,EU to EU Direct,4015558,Netherlands,BIONATIN BV,BIONATIN BV,C,Bionatin,Managed,114266,FNL WPI 894-INST MF 20KG MBG,Whey Protein Isolate,Netherlands,WPC,2,22120,16077.026894669443,6042.973105330557,32.16708454724865,16.04706944102144,0,611.4767535637194,140.40166666666667,5854.357285,188.61582065493675,188.78335028730564,84.86301369863014,84.86301369863014,84.86301369863014,0,0,5242.880531,5054.097180824595
Portena - NL,EU to EU Direct,4015558,Netherlands,BIONATIN BV,BIONATIN BV,C,Bionatin,Managed,115536,FNL LAC MHYD 100M NZMP 25KG MBG,Edible Lactose,Netherlands,Lactose,0.125,137.5,82.03097063,55.469029374201796,1.429648202,1.00294184,0,2.6257152677380247,44.02,9.016439332038011,46.452590042163784,11.798959392956602,0.7063356164383561,0.7063356164383561,0.7063356164383561,0,0,6.390724064299986,-5.408235329
Portena - NL,EU to EU Direct,4015558,Netherlands,BIONATIN BV,BIONATIN BV,C,Bionatin,Managed,121155,MILEI WHEYFRAC LF 95% 10KG CTN,Whey Fractions,Germany,Whey,0.3,186000,98479.67821803693,87520.32178196307,21.44472303,2.4070604161532163,0,1375.2413193302646,86.57000000000001,87409.89999851541,110.42178344765233,28.317502543095845,955.4794520547945,955.4794520547945,955.4794520547945,0,0,86034.65867918514,86006.34117664205
Portena - NL,EU to EU Direct,4015563,Germany,CARE4TRADE & NUTRIFILL GMBH C/,PROTERO GMBH,C,PROTERO GMBH,Semi Managed,114104,FNL WPC 356 20KG MBG,High Fat B/T WPC,Netherlands,WPC,1.6,10960,11738.892194374086,-778.8921944,25.73366763779892,12.837655552817154,0,352.49725543581843,118.33333333333333,-935.7968509,156.9046565239494,151.02668022984452,112.6027397260274,112.6027397260274,112.6027397260274,0,0,-1288.294106,-1439.320787
Portena - NL,EU to EU Direct,4015579,Czech Republic,VILGAIN WH Z2,VILGAIN S.R.O.,C,Vilgain,Smart Serve,114132,FNL WPC80 CHS 450 INST 20KG MBG,WPC 80% (Cheese),Netherlands,WPC,11.2,71680,73840.76989115169,-2160.769891,180.13567346459243,89.86358886972006,0,1546.8137898509653,1648.94,-4079.709153,1918.9392623343126,1057.1867616089114,736.4383561643835,736.4383561643835,736.4383561643835,0,0,-5626.522943,-6683.709705
Portena - NL,EU to EU Direct,4015810,Netherlands,BIG WAVE COMPANY B.V,BIG WAVE COMPANY B.V,C,Big Wave Company,Smart Serve,114068,FNL WPC80 CHS 392 20KG MBG,WPC 80% (Cheese),Netherlands,WPC,7.04,32384,55004.14902358887,-22620.14902,113.22813760631523,56.48568443239547,0,2418.9418260015973,0,-22789.86285,169.7138220387107,664.5173930113159,332.71232876712327,332.71232876712327,332.71232876712327,0,0,-25208.80467,-25873.32206
Portena - NL,EU to EU Direct,4015810,Netherlands,BIG WAVE COMPANY B.V,BIG WAVE COMPANY B.V,C,Big Wave Company,Smart Serve,114132,FNL WPC80 CHS 450 INST 20KG MBG,WPC 80% (Cheese),Netherlands,WPC,5.38,24748,30528.71344862479,-5780.713449,86.52945743209887,43.166616796347675,0,743.0230526248388,0,-5910.409523,129.69607422844655,507.82721227285214,254.26027397260273,254.26027397260273,254.26027397260273,0,0,-6653.432575,-7161.259788
Portena - NL,EU to EU Direct,4015810,Netherlands,BIG WAVE COMPANY B.V,BIG WAVE COMPANY B.V,C,Big Wave Company,Smart Serve,114266,FNL WPI 894-INST MF 20KG MBG,Whey Protein Isolate,Netherlands,WPC,34.2,205200,251984.04014250333,-46784.04014,550.0571458,274.40488744146666,0,10456.252485939602,0,-47608.50218,824.4620331994186,3228.1952899129265,2108.219178082192,2108.219178082192,2108.219178082192,0,0,-58064.75466,-61292.94995
Portena - NL,EU to EU Direct,4015810,Netherlands,BIG WAVE COMPANY B.V,BIG WAVE COMPANY B.V,C,Big Wave Company,Smart Serve,114273,FNL WPC80 CHS 515 20KG MBG FLSH,WPC 80% (Cheese),Netherlands,WPC,52.800000000000004,248160,397245.77625350794,-149085.7763,849.2110320473644,423.6426332429661,0,13677.63842366915,0,-150358.6299,1272.8536652903304,4983.880447584869,2549.589041,2549.589041,2549.589041,0,0,-164036.2683,-169020.1488
Portena - NL,EU to EU Direct,4015879,France,AGRANA FRUIT FRANCE SAS,AGRANA FRUIT FRANCE SAS,C,Agrana Group,Smart Serve,119540,FNL WPC80 CHS 550 NUTING 20KG BAG,WPC 80% (Cheese),Netherlands,WPC,0.30000000000000004,6900,2126.036449563753,4773.963550436247,4.825062682087298,2.4070604161532163,0,133.8584033596802,781.5,3985.231427338006,788.7321230982405,28.31750254309585,70.89041095890411,70.89041095890411,70.89041095890411,0,0,3851.373023978326,3823.055521
Portena - NL,EU to EU Direct,4015884,Spain,KERRY IBERIA TASTE & NUTRITION,KERRY INGREDIENTS IRELAND LTD,C,Kerry Ingredients,Smart Serve,115984,FNL WPC80 CHS 392 NUTING WTBLD 20KG MBG,WPC 80% (Cheese),Netherlands,WPC,4,33800,26079.928975819897,7720.0710241801025,64.33416909,32.09413888204288,0,1059.7626705779808,1346.92,6276.722716203562,1443.3483079765401,377.5667005746113,694.5205479452054,694.5205479452054,347.2602739726027,222.24657534246575,125.01369863013697,5216.960045625581,4839.393345
Portena - NL,EU to EU Direct,4016066,Ireland,KERRY INGREDIENTS IRELAND LTD,KERRY INGREDIENTS IRELAND LTD,C,Kerry Ingredients,Smart Serve,115984,FNL WPC80 CHS 392 NUTING WTBLD 20KG MBG,WPC 80% (Cheese),Netherlands,WPC,5,43100,32599.911219774873,10500.088780225127,80.41771136812163,40.1176736,0,1324.7033382224758,1678.03,8701.523395254451,1798.5653849706753,471.9583757182641,885.6164383561643,885.6164383561643,442.80821917808214,283.39726027397256,159.41095890410958,7376.820057031975,6904.8616813137105
Portena - NL,EU to EU Direct,4016167,Germany,RWL GMBH,LACTOLAND,A,Lactoland,Managed,115074,FNL LAC 100M MHYD 1000KG BBG,Edible Lactose,Netherlands,Lactose,264,203280,192934.84443760585,10345.155562394153,3396.8441281894575,2118.2131662148304,0,3367.8825264719344,9315.84,-4485.741732,14830.897294404287,24919.402237924347,3132.7397260273974,3132.7397260273974,2088.4931506849316,668.3178082191781,375.9287671232877,-7853.624258,-32773.0265
Portena - NL,EU to EU Direct,4016167,Germany,RWL GMBH,LACTOLAND,A,Lactoland,Managed,115536,FNL LAC MHYD 100M NZMP 25KG MBG,Edible Lactose,Netherlands,Lactose,132,101640,81140.75626914272,20499.243730857284,1509.7085014175368,1059.1065831074152,0,2772.7553227313538,4657.92,13272.508646332331,7226.735084524952,12459.701118962173,1566.3698630136987,1566.3698630136987,1044.2465753424658,334.15890410958906,187.96438356164384,10499.753323600977,-1959.947795
Portena - NL,NZ Indirect,1051207,Germany,MILCHWERKE MITTELELBE GMBH,LACTOLAND,A,Lactoland,Managed,114767,WHEY HYD 7050 15KG MBG,Whey Hydrolysates,New Zealand,Whey,4.02,87698.1,59386.07437292512,28312.025627074887,164.20530778405023,153.62111900805823,144.3714655168926,1629.7677809046952,636.02,27213.807734765887,1098.217892309001,379.4545340774843,1351.511815068493,1351.511815068493,901.0078767123287,288.3225205479452,162.18141780821915,25584.039953861193,25204.585419783707
Portena - NL,NZ Indirect,1051250,Greece,ALINDA-VELCO S.A.,ALINDA-VELCO S.A.,B,Alinda-Velco,Semi Managed,100733,MPC85 4861 CWS K 20kg PPK,Milk Protein Concentrate >=80%,New Zealand,MPC,19.2,124800,115217.84837272532,9582.151627274681,411.7386822047827,733.7128072026662,689.5353576926215,17119.881131161885,0,7747.164780174611,1834.9868471000705,1812.320162758134,1923.2876712328766,1923.2876712328766,1282.1917808219177,410.3013698630137,230.79452054794518,-9372.716351,-11185.03651
Portena - NL,NZ Indirect,1051250,Greece,ALINDA-VELCO S.A.,ALINDA-VELCO S.A.,B,Alinda-Velco,Semi Managed,103791,MPC85 4855 K EU 20kg MBG,Milk Protein Concentrate >=80%,New Zealand,MPC,144,1101600,950972.0380650539,150627.96193494613,3088.0401165358703,5502.846054019998,5171.515182694661,20639.683815629687,0,136865.5605816956,13762.40135325053,13592.401220686006,16976.712328767124,16976.712328767124,11317.808219178081,3621.698630136986,2037.2054794520545,116225.87676606592,102633.47554537992
Portena - NL,NZ Indirect,1051250,Greece,ALINDA-VELCO S.A.,ALINDA-VELCO S.A.,B,Alinda-Velco,Semi Managed,104562,WPC80 SUL 322 K 25KG MBG,WPC 80% (Sulphuric),New Zealand,WPC,0.225,2092.5,1752.4641919889502,340.03580801104977,3.8600501456698377,8.598196959406247,8.080492472960408,12.800678733031672,0,319.4970684330133,20.53873957803649,21.238126907321885,32.24743150684931,32.24743150684931,21.498287671232877,6.879452054794521,3.869691780821918,306.69638969998164,285.45826279265975
Portena - NL,NZ Indirect,1051250,Greece,ALINDA-VELCO S.A.,ALINDA-VELCO S.A.,B,Alinda-Velco,Semi Managed,104668,MLKMIN 997 UHT 25KG MBG,Milk Minerals,New Zealand,Whey,1.5,10650,3796.492375208758,6853.507624791242,51.46733527559784,57.32131306,53.86994981973606,145.6204257658907,0,6690.849027,162.6585981580422,141.58751271547922,164.12671232876713,164.12671232876713,109.41780821917807,35.013698630136986,19.695205479452053,6545.228600867309,6403.6410881518295
Portena - NL,NZ Indirect,1051250,Greece,ALINDA-VELCO S.A.,ALINDA-VELCO S.A.,B,Alinda-Velco,Semi Managed,114612,MPC85 4854 LOSRC K EU NES 20KG MBG,Milk Protein Concentrate >=80%,New Zealand,MPC,1.58,14694,13826.493045580111,867.5069544198886,33.88266238976858,60.378449759386086,56.74301381012198,1380.2906144764875,0,716.5028285,151.00412595927665,149.13884672697145,226.44863013698628,226.44863013698628,150.96575342465752,48.30904109589041,27.173835616438353,-663.787786,-812.9266327
Portena - NL,NZ Indirect,1051269,France,USINE NUTRIBIO DOULLENS,NUTRIBIO,C,NUTRIBIO,Smart Serve,103791,MPC85 4855 K EU 20kg MBG,Milk Protein Concentrate >=80%,New Zealand,MPC,2.4,20640,15364.626103021197,5275.373896978803,51.46733527559784,91.71410090033328,86.19191971157768,343.9947302604948,297.44,4748.560541091294,526.8133558875088,226.54002034476676,212.05479452054794,212.05479452054794,212.05479452054794,0,0,4404.565810830799,4178.025790486032
Portena - NL,NZ Indirect,1051318,France,SOLABIA,SOLABIA,C,Solabia Group,Smart Serve,104613,ACas 7417 Min 30# all-in 10% 25kg MBG,Acid Casein,New Zealand,Casein,5.4,58212,39334.14772969794,18877.852270302057,92.64120349607612,206.3567270257499,193.93181935104982,3016.2778242328463,1202.36,17182.562520429183,1695.2897498728757,509.71504577572523,598.0684931506848,598.0684931506848,598.0684931506848,0,0,14166.284696196337,13656.569650420612
Portena - NL,NZ Indirect,1051929,Greece,ALINDA-VELCO S.A.,ALINDA-VELCO S.A.,B,Alinda-Velco,Semi Managed,100714,MPC85 4851 LL K ABT 20KG PPK,Milk Protein Concentrate >=80%,New Zealand,MPC,17.28,116640,108506.90347790656,8133.096522093445,308.8040116535871,660.3415264823998,620.5818219233594,6050.850742486741,0,6543.369162034099,1589.7273600593462,1631.0881464823208,1797.5342465753424,1797.5342465753424,1198.3561643835617,383.47397260273976,215.7041095890411,492.51841954735755,-1138.569727
