FacilityType,SupplyChainFlow,ShipToParty,ShipToName,ABCClass,ParentName,ShipToCountry,Material,MaterialDescription,Commodity,ProductGroup,ProductOrigin,QuantityInMT,TotalSalesValue,TotalCOGS,GM,TotalStorageCostPerYear,TotalHandlingCost,TotalDemurrageCost,IOC,TotalTransportCost,CBM,SGA,CBMAI,EBITAI,Segment
Portena - NL,EU to EU Direct,4013679,VAN DALEN C/O JONKER & SCHUT B,C,Van Dalen Dairy Trading,Netherlands,115536,FNL LAC MHYD 100M NZMP 25KG MBG,Lactose,Edible Lactose,Netherlands,0.1,40,78.18572564898068,-38.18572564898068,1.1437185616799521,0.8023534720510721,0,2.1005722141904197,0,-40.131797682711706,9.439167514365282,-42.23236989690213,-51.67153741126741,Smart Serve
Portena - NL,EU to EU Direct,4013679,VAN DALEN C/O JONKER & SCHUT B,C,Van Dalen Dairy Trading,Netherlands,115964,FNL LAC 100M MHYD VGDH 25KG MBG,Lactose,Edible Lactose,Netherlands,0.025,10,12.30734054457292,-2.30734054457292,0.32167084547248653,0.20058836801276803,0,0.4567140793458835,0,-2.8295997580581744,2.3597918785913206,-3.286313837404058,-5.646105715995379,Smart Serve
Portena - NL,EU to EU Direct,4013679,VAN DALEN C/O JONKER & SCHUT B,C,Van Dalen Dairy Trading,Netherlands,115984,FNL WPC80 CHS 392 NUTING WTBLD 20KG MBG,WPC,WPC 80% (Cheese),Netherlands,0.06,216,444.0177694889966,-228.01776948899658,0.9650125364174594,0.48141208323064316,0,15.896440058669711,0,-229.46419410864468,5.663500508619169,-245.3606341673144,-251.02413467593357,Smart Serve
Portena - NL,EU to EU Direct,4013679,VAN DALEN C/O JONKER & SCHUT B,C,Van Dalen Dairy Trading,Netherlands,116048,FNL LAC MHYD 100M 1000KG BBG,Lactose,Edible Lactose,Netherlands,1,400,821.1333216339484,-421.1333216339484,12.86683381889946,8.02353472051072,0,13.219118788410938,0,-442.0236901733586,94.39167514365282,-455.2428089617695,-549.6344841054223,Smart Serve
Portena - NL,EU to EU Direct,4013679,VAN DALEN C/O JONKER & SCHUT B,C,Van Dalen Dairy Trading,Netherlands,119496,FNL WPC 356 NUTING LPD70 20KG MBG,WPC,High Fat B/T WPC,Netherlands,0.02,72,148.2353600098943,-76.2353600098943,0.3216708454724865,0.16047069441021442,0,6.388968174550934,0,-76.71750154977698,1.8878335028730564,-83.10646972432792,-84.99430322720097,Smart Serve
Portena - NL,EU to EU Direct,4013679,VAN DALEN C/O JONKER & SCHUT B,C,Van Dalen Dairy Trading,Netherlands,119565,FNL LAC NUTING UNMILLED 1000KG BBG,Lactose,Edible Lactose,Netherlands,1,400,819.4240283476314,-419.4240283476314,12.86683381889946,8.02353472051072,0,16.59869776947797,0,-440.3143968870416,94.39167514365282,-456.91309465651955,-551.3047698001724,Smart Serve
Portena - NL,EU to EU Direct,4013679,VAN DALEN C/O JONKER & SCHUT B,C,Van Dalen Dairy Trading,Netherlands,121194,FNL LAC 100M MHYD NZ 1000KG BBG,Lactose,Edible Lactose,Netherlands,44,17600,33445.51017672049,-15845.51017672049,566.1406880315762,353.0355277024717,0,1052.4247294904583,0,-16764.68639245454,4153.233706320724,-17817.111121945,-21970.344828265723,Smart Serve
Portena - NL,EU to EU Direct,4013754,HARRISON SPORT NUTRITION S.L.,A,Harrison Sport Nutrition,Spain,114068,FNL WPC80 CHS 392 20KG MBG,WPC,WPC 80% (Cheese),Netherlands,140.70000000000002,1171200,1237377.4225427513,-66177.4225427513,2262.9543978989427,1128.9113351758585,0,48344.476550912615,0,-69569.2882758261,13280.908692711953,-117913.76482673871,-131194.67351945068,Semi Managed
Portena - NL,EU to EU Direct,4013754,HARRISON SPORT NUTRITION S.L.,A,Harrison Sport Nutrition,Spain,114132,FNL WPC80 CHS 450 INST 20KG MBG,WPC,WPC 80% (Cheese),Netherlands,563.1800000000001,4508016,3799408.6490933117,708607.3509066883,9057.929337659747,4518.694283897228,0,77779.87412216667,0,695030.7272851313,53159.5036074024,617250.8531629647,564091.3495555623,Semi Managed
Portena - NL,EU to EU Direct,4013754,HARRISON SPORT NUTRITION S.L.,A,Harrison Sport Nutrition,Spain,114266,FNL WPI 894-INST MF 20KG MBG,WPC,Whey Protein Isolate,Netherlands,158.4,1277760,1222466.1119394298,55293.88806057023,2547.633096142093,1270.927899728898,0,48428.95888224658,0,51475.32706469924,14951.641342754609,3046.3681824526575,-11905.273160301951,Semi Managed
Portena - NL,EU to EU Direct,4013926,CONDIO GMBH,A,Condio,Germany,114272,FNL WPC80 CHS 515 20KG MBG,WPC,WPC 80% (Cheese),Netherlands,35.2,498080,254311.18875292194,243768.81124707806,566.1406880315762,282.4284221619774,0,7449.598659803364,1703.24,241217.00213688452,3322.5869650565796,233767.40347708116,230444.81651202458,Managed
Portena - NL,EU to EU Direct,4014592,LAITERIE NOUVELLE DE L-ARGUENO,C,Lactalis,France,115984,FNL WPC80 CHS 392 NUTING WTBLD 20KG MBG,WPC,WPC 80% (Cheese),Netherlands,17.6,176000,103346.54856039005,72653.45143960995,283.0703440157881,141.2142110809887,0,4662.955750543116,1717.94,70511.22688451318,1661.2934825282898,65848.27113397006,64186.977651441775,Managed
Portena - NL,EU to EU Direct,4014641,NEN-PRODUKTER AS,C,NEN-Produkter,Norway,114104,FNL WPC 356 20KG MBG,WPC,High Fat B/T WPC,Netherlands,12,103000,93029.69466467228,9970.305335327721,193.0025072834919,96.28241664612864,0,2643.729415768638,2485.6499999999996,7195.3704113981,1132.7001017238338,4551.640995629463,3418.9408939056293,Smart Serve
Portena - NL,EU to EU Direct,4014649,MEDIX LABORATOIRES NV,B,Alphacaps,Belgium,114068,FNL WPC80 CHS 392 20KG MBG,WPC,WPC 80% (Cheese),Netherlands,43.2,365520,409846.4961713533,-44326.49617135333,694.8090262205708,346.6166999260631,0,14843.506659555258,1616.7354545454543,-46984.65735204541,4077.7203662058023,-61828.16401160067,-65905.88437780648,Semi Managed
Portena - NL,EU to EU Direct,4014649,MEDIX LABORATOIRES NV,B,Alphacaps,Belgium,114132,FNL WPC80 CHS 450 INST 20KG MBG,WPC,WPC 80% (Cheese),Netherlands,80,769504,621137.9084954363,148366.0915045637,1286.683381889946,641.8827776408576,0,11048.669927506897,2993.954545454545,143443.57079957833,7551.334011492227,132394.90087207145,124843.56686057922,Semi Managed
Portena - NL,EU to EU Direct,4014801,MATTISSON HEALTHCARE BV,C,Mattisson Healthcare,Netherlands,121155,MILEI WHEYFRAC LF 95% 10KG CTN,Whey,Whey Fractions,Germany,0.1,60350,23206.25101685279,37143.748983147205,7.1482410104997,0.8023534720510721,0,458.4137731100882,274.08,36861.71838866465,9.439167514365282,36403.30461555457,36393.865448040204,Smart Serve
Portena - NL,EU to EU Direct,4014854,EHF PRODUCTION BV,C,EHF Production,Netherlands,121155,MILEI WHEYFRAC LF 95% 10KG CTN,Whey,Whey Fractions,Germany,0.1,55750,21999.928806359567,33750.07119364043,7.1482410104997,0.8023534720510721,0,458.4137731100882,341,33401.12059915788,9.439167514365282,32942.7068260478,32933.267658533434,Smart Serve
Portena - NL,EU to EU Direct,4014856,KRAFTVERKEHR NAGEL SE & CO.,B,Condetta,Germany,114266,FNL WPI 894-INST MF 20KG MBG,WPC,Whey Protein Isolate,Netherlands,0.8,14760,8995.42945441989,5764.570545580111,12.86683381889946,6.418827776408577,0,244.59070142548777,214.46,5530.824883984803,75.51334011492226,5286.234182559315,5210.7208424443925,Managed
Portena - NL,EU to EU Direct,4014878,SOLINA BELGIUM AG/NV EUPEN,C,SOLINA BELGIUM AG/NV,Belgium,114132,FNL WPC80 CHS 450 INST 20KG MBG,WPC,WPC 80% (Cheese),Netherlands,6.4,57600,40578.986138273096,17021.013861726904,102.93467055119567,51.350622211268615,0,883.8935942005518,476.36,16390.368568964437,604.1067209193781,15506.474974763885,14902.368253844506,Smart Serve
Portena - NL,EU to EU Direct,4014878,SOLINA BELGIUM AG/NV EUPEN,C,SOLINA BELGIUM AG/NV,Belgium,114272,FNL WPC80 CHS 515 20KG MBG,WPC,WPC 80% (Cheese),Netherlands,0.4,6000,2978.0983429207645,3021.9016570792355,6.43341690944973,3.2094138882042884,0,84.65453022503823,29.96,2982.2988262815816,37.75667005746113,2897.644296056543,2859.887625999082,Smart Serve
Portena - NL,EU to EU Direct,4014879,PARMALAT SPA SAVIGLIANO (CUNEO,C,Lactalis,Italy,114272,FNL WPC80 CHS 515 20KG MBG,WPC,WPC 80% (Cheese),Netherlands,0.8,12400,7154.40169303638,5245.59830696362,12.86683381889946,6.418827776408577,0,169.30906045007646,296.94,4929.372645368313,75.51334011492226,4760.063584918236,4684.550244803314,Managed
Portena - NL,EU to EU Direct,4014946,RUDOLF ROSE SPEDITION,A,Lactoland,Germany,115074,FNL LAC 100M MHYD 1000KG BBG,Lactose,Edible Lactose,Netherlands,240,359040,175395.3131250962,183644.6868749038,3088.0401165358703,1925.648332922573,0,3061.711387701758,3638.999999999999,174991.99842544534,22654.002034476674,171930.28703774358,149276.2850032669,Managed
Portena - NL,EU to EU Direct,4014951,LJUBLJANSKE MLEKARNE D.O.O.,C,LJUBLJANSKE MLEKARNE D.O.O.,Slovenia,114272,FNL WPC80 CHS 515 20KG MBG,WPC,WPC 80% (Cheese),Netherlands,1.6,24800,12301.764804808276,12498.235195191724,25.73366763779892,12.837655552817154,0,338.6181209001529,656.98,11802.68387200111,151.02668022984452,11464.065751100956,11313.039070871111,Smart Serve
Portena - NL,EU to EU Direct,4014992,SCHREIBER FOODS ESPANA SL,C,Schreiber Foods,Spain,114068,FNL WPC80 CHS 392 20KG MBG,WPC,WPC 80% (Cheese),Netherlands,1.8,19260,18309.122273331974,950.8777266680263,28.950376092523786,14.442362496919298,0,618.4794441481357,7562.58,-6655.095011921417,169.90501525857508,-7273.574456069552,-7443.479471328127,Smart Serve
Portena - NL,EU to EU Direct,4014992,SCHREIBER FOODS ESPANA SL,C,Schreiber Foods,Spain,119540,FNL WPC80 CHS 550 NUTING 20KG BAG,WPC,WPC 80% (Cheese),Netherlands,0.02,0,185.6139302339553,-185.6139302339553,0.3216708454724865,0.16047069441021442,0,8.923893557312013,2520.86,-2706.956071773838,1.8878335028730564,-2715.8799653311503,-2717.7677988340233,Smart Serve
Portena - NL,EU to EU Direct,4014996,TRANSPORTS ROUILLIER ENTREPOT,C,Lactalis,France,115984,FNL WPC80 CHS 392 NUTING WTBLD 20KG MBG,WPC,WPC 80% (Cheese),Netherlands,17.6,216480,147593.46769405314,68886.53230594686,283.0703440157881,141.2142110809887,0,4662.955750543116,1824.32,66637.92775085008,1661.2934825282898,61974.97200030697,60313.67851777868,Managed
Portena - NL,EU to EU Direct,4014999,LJUBLJANSKE MLEKARNE D.O.O.,C,LJUBLJANSKE MLEKARNE D.O.O.,Slovenia,114272,FNL WPC80 CHS 515 20KG MBG,WPC,WPC 80% (Cheese),Netherlands,9.4,128780,72272.86822824861,56507.13177175139,151.18529737206865,75.42122637280077,0,1989.3814602883983,2526.69,53753.835248006515,887.2817463503366,51764.453787718114,50877.172041367776,Smart Serve
Portena - NL,EU to EU Direct,4015041,BUISMAN,C,Bionatin,Netherlands,114132,FNL WPC80 CHS 450 INST 20KG MBG,WPC,WPC 80% (Cheese),Netherlands,2,10800,12959.08210352749,-2159.0821035274894,32.16708454724865,16.04706944102144,0,276.2167481876724,0,-2207.2962575157594,188.78335028730564,-2483.5130057034316,-2672.296355990737,Managed
Portena - NL,EU to EU Direct,4015041,BUISMAN,C,Bionatin,Netherlands,114266,FNL WPI 894-INST MF 20KG MBG,WPC,Whey Protein Isolate,Netherlands,0.8,5600,6430.810757867777,-830.8107578677773,12.86683381889946,6.418827776408577,0,244.59070142548777,0,-850.0964194630852,75.51334011492226,-1094.687120888573,-1170.2004610034953,Managed
Portena - NL,EU to EU Direct,4015048,BIONATIN BV,C,Fonterra,Netherlands,119496,FNL WPC 356 NUTING LPD70 20KG MBG,WPC,High Fat B/T WPC,Netherlands,0.02,0,172.2485405042567,-172.2485405042567,0.3216708454724865,0.16047069441021442,0,6.388968174550934,168.56,-341.29068204413943,1.8878335028730564,-347.67965021869037,-349.5674837215634,Fonterra
Portena - NL,EU to EU Direct,4015071,CYRANIE SADAC,C,Azelis,France,114266,FNL WPI 894-INST MF 20KG MBG,WPC,Whey Protein Isolate,Netherlands,0.3,5400,2433.9170256492357,2966.0829743507643,4.825062682087297,2.4070604161532163,0,91.7215130345579,323.02,2635.8308512525236,28.317502543095845,2544.1093382179656,2515.7918356748696,Semi Managed
Portena - NL,EU to EU Direct,4015152,JLB PROCESS DROME,B,JLB Process Drome,France,114132,FNL WPC80 CHS 450 INST 20KG MBG,WPC,WPC 80% (Cheese),Netherlands,52.800000000000004,430320,380400.4514649924,49919.548535007576,849.2110320473644,423.6426332429661,0,7292.122152154552,6847.26,41799.43486971724,4983.880447584869,34507.31271756269,29523.432269977817,Smart Serve
Portena - NL,EU to EU Direct,4015186,WAREHOUSE UNIONPLUS S.R.L.,C,Unionplus,Italy,114068,FNL WPC80 CHS 392 20KG MBG,WPC,WPC 80% (Cheese),Netherlands,0.02,0,169.83650291347382,-169.83650291347382,0.3216708454724865,0.16047069441021442,0,6.871993823868174,291.12,-461.4386444533565,1.8878335028730564,-468.3106382772247,-470.19847178009775,Smart Serve
Portena - NL,EU to EU Direct,4015186,WAREHOUSE UNIONPLUS S.R.L.,C,Unionplus,Italy,114132,FNL WPC80 CHS 450 INST 20KG MBG,WPC,WPC 80% (Cheese),Netherlands,5.2,25680,30814.225144724765,-5134.225144724765,83.6344198228465,41.72238054665574,0,718.1635452879483,0,-5259.581945094267,490.83671074699464,-5977.745490382215,-6468.58220112921,Smart Serve
Portena - NL,EU to EU Direct,4015186,WAREHOUSE UNIONPLUS S.R.L.,C,Unionplus,Italy,114266,FNL WPI 894-INST MF 20KG MBG,WPC,Whey Protein Isolate,Netherlands,0.8,5840,5723.422486167465,116.57751383253526,12.86683381889946,6.418827776408577,0,244.59070142548777,0,97.29185223722722,75.51334011492226,-147.29884918826053,-222.81218930318278,Smart Serve
Portena - NL,EU to EU Direct,4015186,WAREHOUSE UNIONPLUS S.R.L.,C,Unionplus,Italy,115536,FNL LAC MHYD 100M NZMP 25KG MBG,Lactose,Edible Lactose,Netherlands,24,22320,19242.29747262943,3077.7025273705694,274.4924548031885,192.56483329225728,0,504.1373314057007,0,2610.6452392751235,2265.4002034476675,2106.5079078694225,-158.892295578245,Smart Serve
Portena - NL,EU to EU Direct,4015188,L.N.U.F MARQUES,C,Celia Laiterie de Craon,France,114272,FNL WPC80 CHS 515 20KG MBG,WPC,WPC 80% (Cheese),Netherlands,36,486792,233874.06834791496,252917.93165208504,579.0075218504757,288.8472499383859,0,7618.90772025344,4976.24,247073.8368802962,3398.1003051715015,239454.92916004275,236056.82885487124,Smart Serve
Portena - NL,EU to EU Direct,4015223,PETER EMMING AGRARKONTOR - UND,C,Peter Emming Agrarkontor,Germany,114132,FNL WPC80 CHS 450 INST 20KG MBG,WPC,WPC 80% (Cheese),Netherlands,35.2,172480,223589.22797573436,-51109.227975734364,566.1406880315762,282.4284221619774,0,4861.4147681030345,0,-51957.797085927916,3322.5869650565796,-56819.21185403095,-60141.79881908753,Semi Managed
Portena - NL,EU to EU Direct,4015223,PETER EMMING AGRARKONTOR - UND,C,Peter Emming Agrarkontor,Germany,114133,FNL PL WPC80 CHS INST 20KG MBG,WPC,WPC 80% (Cheese),Netherlands,21.720000000000002,104256,83911.59150494436,20344.408495055643,349.33453818312034,174.27117412949286,0,4666.093803137659,0,19820.80278274303,2050.1871841201396,15154.708979605371,13104.521795485232,Semi Managed
Portena - NL,EU to EU Direct,4015223,PETER EMMING AGRARKONTOR - UND,C,Peter Emming Agrarkontor,Germany,114273,FNL WPC80 CHS 515 20KG MBG FLSH,WPC,WPC 80% (Cheese),Netherlands,12.8,58880,97889.07301122542,-39009.073011225424,205.86934110239136,102.70124442253723,0,3315.7911330107027,0,-39317.64359675036,1208.2134418387561,-42633.43472976106,-43841.648171599816,Semi Managed
Portena - NL,EU to EU Direct,4015230,GLENSTAL FOODS LTD.,C,Glenstal Foods,Ireland,115536,FNL LAC MHYD 100M NZMP 25KG MBG,Lactose,Edible Lactose,Netherlands,110,93500,85489.99308199465,8010.006918005354,1258.0904178479473,882.5888192561791,0,2310.629435609462,0,5869.327680901229,10383.08426580181,3558.698245291767,-6824.386020510043,Smart Serve
Portena - NL,EU to EU Direct,4015230,GLENSTAL FOODS LTD.,C,Glenstal Foods,Ireland,116048,FNL LAC MHYD 100M 1000KG BBG,Lactose,Edible Lactose,Netherlands,44,33000,36056.23332724795,-3056.233327247952,566.1406880315762,353.0355277024717,0,581.6412266900813,0,-3975.409542982,4153.233706320724,-4557.0507696720815,-8710.284475992805,Smart Serve
Portena - NL,EU to EU Direct,4015480,ECOLOGISTIQUE BOURGOGNE,C,PROTELICIOUS SARL,France,114132,FNL WPC80 CHS 450 INST 20KG MBG,WPC,WPC 80% (Cheese),Netherlands,0.4,5000,2903.171436259046,2096.828563740954,6.43341690944973,3.2094138882042884,0,55.243349637534486,195.17,1892.0157329433,37.75667005746113,1836.7723833057655,1799.0157132483043,Smart Serve
Portena - NL,EU to EU Direct,4015558,BIONATIN BV,C,Bionatin,Netherlands,114132,FNL WPC80 CHS 450 INST 20KG MBG,WPC,WPC 80% (Cheese),Netherlands,3.2,26000,20734.531365643983,5265.468634356017,51.46733527559784,25.675311105634307,0,441.9467971002759,213.28833333333333,4975.037654641452,302.05336045968903,4533.090857541176,4231.037497081486,Managed
Portena - NL,EU to EU Direct,4015558,BIONATIN BV,C,Bionatin,Netherlands,114266,FNL WPI 894-INST MF 20KG MBG,WPC,Whey Protein Isolate,Netherlands,2,22120,16077.026894669443,6042.973105330557,32.16708454724865,16.04706944102144,0,611.4767535637194,140.40166666666667,5854.35728467562,188.78335028730564,5242.8805311119,5054.097180824595,Managed
Portena - NL,EU to EU Direct,4015558,BIONATIN BV,C,Bionatin,Netherlands,115536,FNL LAC MHYD 100M NZMP 25KG MBG,Lactose,Edible Lactose,Netherlands,0.125,137.5,82.0309706257982,55.469029374201796,1.42964820209994,1.00294184006384,0,2.6257152677380247,44.02,9.016439332038011,11.798959392956602,6.390724064299986,-5.408235328656616,Managed
Portena - NL,EU to EU Direct,4015558,BIONATIN BV,C,Bionatin,Netherlands,121155,MILEI WHEYFRAC LF 95% 10KG CTN,Whey,Whey Fractions,Germany,0.3,186000,98479.67821803693,87520.32178196307,21.4447230314991,2.4070604161532163,0,1375.2413193302646,86.57000000000001,87409.89999851541,28.317502543095845,86034.65867918514,86006.34117664205,Managed
Portena - NL,EU to EU Direct,4015563,CARE4TRADE & NUTRIFILL GMBH C/,C,PROTERO GMBH,Germany,114104,FNL WPC 356 20KG MBG,WPC,High Fat B/T WPC,Netherlands,1.6,10960,11738.892194374086,-778.8921943740861,25.73366763779892,12.837655552817154,0,352.49725543581843,118.33333333333333,-935.7968508980356,151.02668022984452,-1288.294106333854,-1439.3207865636984,Semi Managed
Portena - NL,EU to EU Direct,4015579,VILGAIN WH Z2,C,Vilgain,Czech Republic,114132,FNL WPC80 CHS 450 INST 20KG MBG,WPC,WPC 80% (Cheese),Netherlands,11.2,71680,73840.76989115169,-2160.7698911516927,180.13567346459243,89.86358886972006,0,1546.8137898509653,1648.94,-4079.709153486005,1057.1867616089114,-5626.5229433369705,-6683.709704945882,Smart Serve
Portena - NL,EU to EU Direct,4015810,BIG WAVE COMPANY B.V,C,Big Wave Company,Netherlands,114068,FNL WPC80 CHS 392 20KG MBG,WPC,WPC 80% (Cheese),Netherlands,7.04,32384,55004.14902358887,-22620.14902358887,113.22813760631523,56.48568443239547,0,2418.9418260015973,0,-22789.86284562758,664.5173930113159,-25208.80467162918,-25873.322064640495,Smart Serve
Portena - NL,EU to EU Direct,4015810,BIG WAVE COMPANY B.V,C,Big Wave Company,Netherlands,114132,FNL WPC80 CHS 450 INST 20KG MBG,WPC,WPC 80% (Cheese),Netherlands,5.38,24748,30528.71344862479,-5780.713448624789,86.52945743209887,43.166616796347675,0,743.0230526248388,0,-5910.409522853235,507.82721227285214,-6653.432575478074,-7161.259787750926,Smart Serve
Portena - NL,EU to EU Direct,4015810,BIG WAVE COMPANY B.V,C,Big Wave Company,Netherlands,114266,FNL WPI 894-INST MF 20KG MBG,WPC,Whey Protein Isolate,Netherlands,34.2,205200,251984.04014250333,-46784.040142503334,550.057145757952,274.40488744146666,0,10456.252485939602,0,-47608.50217570275,3228.1952899129265,-58064.75466164235,-61292.949951555274,Smart Serve
Portena - NL,EU to EU Direct,4015810,BIG WAVE COMPANY B.V,C,Big Wave Company,Netherlands,114273,FNL WPC80 CHS 515 20KG MBG FLSH,WPC,WPC 80% (Cheese),Netherlands,52.800000000000004,248160,397245.77625350794,-149085.77625350794,849.2110320473644,423.6426332429661,0,13677.63842366915,0,-150358.62991879828,4983.880447584869,-164036.26834246743,-169020.1487900523,Smart Serve
Portena - NL,EU to EU Direct,4015879,AGRANA FRUIT FRANCE SAS,C,Agrana Group,France,119540,FNL WPC80 CHS 550 NUTING 20KG BAG,WPC,WPC 80% (Cheese),Netherlands,0.30000000000000004,6900,2126.036449563753,4773.963550436247,4.825062682087298,2.4070604161532163,0,133.8584033596802,781.5,3985.231427338006,28.31750254309585,3851.373023978326,3823.05552143523,Smart Serve
Portena - NL,EU to EU Direct,4015884,KERRY IBERIA TASTE & NUTRITION,C,Kerry Ingredients,Spain,115984,FNL WPC80 CHS 392 NUTING WTBLD 20KG MBG,WPC,WPC 80% (Cheese),Netherlands,4,33800,26079.928975819897,7720.0710241801025,64.3341690944973,32.09413888204288,0,1059.7626705779808,1346.92,6276.722716203562,377.5667005746113,5216.960045625581,4839.39334505097,Smart Serve
Portena - NL,EU to EU Direct,4016066,KERRY INGREDIENTS IRELAND LTD,C,Kerry Ingredients,Ireland,115984,FNL WPC80 CHS 392 NUTING WTBLD 20KG MBG,WPC,WPC 80% (Cheese),Netherlands,5,43100,32599.911219774873,10500.088780225127,80.41771136812163,40.1176736025536,0,1324.7033382224758,1678.03,8701.523395254451,471.9583757182641,7376.820057031975,6904.8616813137105,Smart Serve
