,Unnamed: 0,ShipToParty,SupplyChainFlow,Agmd,ProductOrigin,Account,ProductGroup,MaterialDescription,ABCClass,Continent,Segment,FacilityType,Material,FY,ShipToName,Month,ShipToCountry,Commodity,SoldToName,QuantityInMT,TotalSalesValue,TotalCOGS,TotalStorageCostPerYear,TotalHandlingCost,TotalDemurrageCost,TotalTransportCost,SGA,IOC,TotalS&D,GM,CBM,CBMAI,EBITAI
3071,3071,4015223,EU to EU Direct,2023-04-04,Netherlands,Peter Emming Agrarkontor,WPC 80% (Cheese),FNL WPC80 CHS 450 INST 20KG MBG,C,Europe,Semi Managed,Portena - NL,114132,2023,PETER EMMING AGRARKONTOR - UND,04-2023,Germany,WPC,PETER EMMING AGRARKONTOR - UND -,17.6,86240.0,111794.61398786718,283.0703440157881,141.2142110809887,0.0,0.0,1661.2934825282898,2430.707384051517,424.2845550967768,-25554.613987867186,-25978.89854296396,-28409.60592701548,-30070.899409543763
3072,3072,4015223,EU to EU Direct,2023-04-06,Netherlands,Peter Emming Agrarkontor,WPC 80% (Cheese),FNL WPC80 CHS 450 INST 20KG MBG,C,Europe,Semi Managed,Portena - NL,114132,2023,PETER EMMING AGRARKONTOR - UND,04-2023,Germany,WPC,PETER EMMING AGRARKONTOR - UND -,17.6,86240.0,111794.61398786718,283.0703440157881,141.2142110809887,0.0,0.0,1661.2934825282898,2430.707384051517,424.2845550967768,-25554.613987867186,-25978.89854296396,-28409.60592701548,-30070.899409543763
3073,3073,4015230,EU to EU Direct,2023-01-12,Netherlands,Glenstal Foods,Edible Lactose,FNL LAC MHYD 100M NZMP 25KG MBG,C,Europe,Smart Serve,Portena - NL,115536,2023,GLENSTAL FOODS LTD.,01-2023,Ireland,Lactose,GLENSTAL FOODS LTD.,22.0,18700.0,17097.99861639893,251.61808356958943,176.51776385123586,0.0,0.0,2076.616853160362,462.12588712189233,428.13584742082526,1602.0013836010694,1173.865536180244,711.7396490583518,-1364.8772041020102
3074,3074,4015230,EU to EU Direct,2023-01-18,Netherlands,Glenstal Foods,Edible Lactose,FNL LAC MHYD 100M NZMP 25KG MBG,C,Europe,Smart Serve,Portena - NL,115536,2023,GLENSTAL FOODS LTD.,01-2023,Ireland,Lactose,GLENSTAL FOODS LTD.,22.0,18700.0,17097.99861639893,251.61808356958943,176.51776385123586,0.0,0.0,2076.616853160362,462.12588712189233,428.13584742082526,1602.0013836010694,1173.865536180244,711.7396490583518,-1364.8772041020102
3075,3075,4015230,EU to EU Direct,2023-02-20,Netherlands,Glenstal Foods,Edible Lactose,FNL LAC MHYD 100M NZMP 25KG MBG,C,Europe,Smart Serve,Portena - NL,115536,2023,GLENSTAL FOODS LTD.,02-2023,Ireland,Lactose,GLENSTAL FOODS LTD.,22.0,18700.0,17097.99861639893,251.61808356958943,176.51776385123586,0.0,0.0,2076.616853160362,462.12588712189233,428.13584742082526,1602.0013836010694,1173.865536180244,711.7396490583518,-1364.8772041020102
3076,3076,4015230,EU to EU Direct,2023-02-23,Netherlands,Glenstal Foods,Edible Lactose,FNL LAC MHYD 100M 1000KG BBG,C,Europe,Smart Serve,Portena - NL,116048,2023,GLENSTAL FOODS LTD.,02-2023,Ireland,Lactose,GLENSTAL FOODS LTD.,22.0,18700.0,18028.116663623976,283.0703440157881,176.51776385123586,0.0,0.0,2076.616853160362,290.82061334504067,459.588107867024,671.8833363760241,212.2952285090001,-78.52538483604053,-2155.1422379964024
3077,3077,4015230,EU to EU Direct,2023-03-02,Netherlands,Glenstal Foods,Edible Lactose,FNL LAC MHYD 100M NZMP 25KG MBG,C,Europe,Smart Serve,Portena - NL,115536,2023,GLENSTAL FOODS LTD.,03-2023,Ireland,Lactose,GLENSTAL FOODS LTD.,22.0,18700.0,17097.99861639893,251.61808356958943,176.51776385123586,0.0,0.0,2076.616853160362,462.12588712189233,428.13584742082526,1602.0013836010694,1173.865536180244,711.7396490583518,-1364.8772041020102
3078,3078,4015230,EU to EU Direct,2023-04-24,Netherlands,Glenstal Foods,Edible Lactose,FNL LAC MHYD 100M NZMP 25KG MBG,C,Europe,Smart Serve,Portena - NL,115536,2023,GLENSTAL FOODS LTD.,04-2023,Ireland,Lactose,GLENSTAL FOODS LTD.,22.0,18700.0,17097.99861639893,251.61808356958943,176.51776385123586,0.0,0.0,2076.616853160362,462.12588712189233,428.13584742082526,1602.0013836010694,1173.865536180244,711.7396490583518,-1364.8772041020102
3079,3079,4015230,EU to EU Direct,2023-07-12,Netherlands,Glenstal Foods,Edible Lactose,FNL LAC MHYD 100M 1000KG BBG,C,Europe,Smart Serve,Portena - NL,116048,2023,GLENSTAL FOODS LTD.,07-2023,Ireland,Lactose,GLENSTAL FOODS LTD.,22.0,14300.0,18028.116663623976,283.0703440157881,176.51776385123586,0.0,0.0,2076.616853160362,290.82061334504067,459.588107867024,-3728.116663623976,-4187.704771491,-4478.52538483604,-6555.142237996402
3080,3080,4015325,NZ Direct Export,2022-11-26,New Zealand,Key Account,Wholemilk Powder,GDT WMP INST A&D FLC 25KG MBG RM,A,Asia,Key Account,Plant - NZ,112081,2023,MAJAN FOOD INDUSTRIES L.L.C,11-2022,United Arab Emirates,WMP,FRIESLANDCAMPINA NEDERLAND BV,79.80000000000001,313886.19522,322862.95774440444,0.0,0.0,0.0,0.0,7532.4556764634945,0.0,0.0,-8976.762524404432,-8976.762524404432,-8976.762524404432,-16509.21820086793
3081,3081,4015325,NZ Direct Export,2022-11-28,New Zealand,Key Account,Wholemilk Powder,GDT WMP INST A&D FLC 25KG MBG RM,A,Asia,Key Account,Plant - NZ,112081,2023,MAJAN FOOD INDUSTRIES L.L.C,11-2022,United Arab Emirates,WMP,FRIESLANDCAMPINA NEDERLAND BV,239.4,966960.58162,968588.8732332132,0.0,0.0,0.0,0.0,22597.367029390483,0.0,0.0,-1628.2916132133396,-1628.2916132133396,-1628.2916132133396,-24225.658642603827
3082,3082,4015325,NZ Direct Export,2022-12-08,New Zealand,Key Account,Wholemilk Powder,GDT WMP INST A&D FLC 25KG MBG RM,A,Asia,Key Account,Plant - NZ,112081,2023,MAJAN FOOD INDUSTRIES L.L.C,12-2022,United Arab Emirates,WMP,FRIESLANDCAMPINA NEDERLAND BV,159.60000000000002,580474.66995,645725.9154888089,0.0,0.0,0.0,0.0,15064.911352926987,0.0,0.0,-65251.245538808886,-65251.245538808886,-65251.245538808886,-80316.15689173587
3083,3083,4015325,NZ Direct Export,2022-12-14,New Zealand,Key Account,Wholemilk Powder,GDT WMP INST A&D FLC 25KG MBG RM,A,Asia,Key Account,Plant - NZ,112081,2023,MAJAN FOOD INDUSTRIES L.L.C,12-2022,United Arab Emirates,WMP,FRIESLANDCAMPINA NEDERLAND BV,159.60000000000002,611728.0029,645725.9154888089,0.0,0.0,0.0,0.0,15064.911352926987,0.0,0.0,-33997.91258880896,-33997.91258880896,-33997.91258880896,-49062.82394173596
3084,3084,4015325,NZ Direct Export,2022-12-23,New Zealand,Key Account,Wholemilk Powder,GDT WMP INST A&D FLC 25KG MBG RM,A,Asia,Key Account,Plant - NZ,112081,2023,MAJAN FOOD INDUSTRIES L.L.C,12-2022,United Arab Emirates,WMP,FRIESLANDCAMPINA NEDERLAND BV,53.2,202387.54095,215241.97182960296,0.0,0.0,0.0,0.0,5021.63711764233,0.0,0.0,-12854.43087960295,-12854.43087960295,-12854.43087960295,-17876.06799724528
3085,3085,4015325,NZ Direct Export,2022-12-26,New Zealand,Key Account,Wholemilk Powder,GDT WMP INST A&D FLC 25KG MBG RM,A,Asia,Key Account,Plant - NZ,112081,2023,MAJAN FOOD INDUSTRIES L.L.C,12-2022,United Arab Emirates,WMP,FRIESLANDCAMPINA NEDERLAND BV,53.2,202387.5315,215241.97182960296,0.0,0.0,0.0,0.0,5021.63711764233,0.0,0.0,-12854.440329602949,-12854.440329602949,-12854.440329602949,-17876.07744724528
3086,3086,4015325,NZ Direct Export,2022-12-27,New Zealand,Key Account,Wholemilk Powder,GDT WMP INST A&D FLC 25KG MBG RM,A,Asia,Key Account,Plant - NZ,112081,2023,MAJAN FOOD INDUSTRIES L.L.C,12-2022,United Arab Emirates,WMP,FRIESLANDCAMPINA NEDERLAND BV,79.67500000000001,303105.7827,322357.2200286394,0.0,0.0,0.0,0.0,7520.656717070538,0.0,0.0,-19251.4373286394,-19251.4373286394,-19251.4373286394,-26772.09404570993
3087,3087,4015372,EU to EU Direct,2022-12-05,Netherlands,Accom Holdings,UHT Cream,AWAR UHT CHF CLA EU 12X1L CTN,C,Europe,Smart Serve,Daalimpex Harlingen - NL,121679,2023,ACCOM SLOVAKIA S.R.O,12-2022,Slovakia,Cons. UHT,ACCOM SLOVAKIA S.R.O,3.491,10264.32,9060.444281590022,46.83029397019773,27.60178498690226,0.0,1013.92287703643,329.521337926492,199.1071400996728,1088.35495599353,1203.8757184099777,115.52076241644772,-83.58637768322507,-413.10771560971705
3088,3088,4015372,EU to EU Direct,2023-03-07,Netherlands,Accom Holdings,UHT Cream,AWAR UHT CHF CLA EU 12X1L CTN,C,Europe,Smart Serve,Daalimpex Harlingen - NL,121679,2023,ACCOM SLOVAKIA S.R.O,03-2023,Slovakia,Cons. UHT,ACCOM SLOVAKIA S.R.O,3.491,10160.64,9060.444281590022,46.83029397019773,27.60178498690226,0.0,1013.92287703643,329.521337926492,199.1071400996728,1088.35495599353,1100.1957184099774,11.840762416447433,-187.26637768322536,-516.7877156097173
3089,3089,4015372,EU to EU Direct,2023-03-07,Netherlands,Accom Holdings,UHT Cream,AWAR UHT CRM EX YIELD 12X1L CTN EU,C,Europe,Smart Serve,Daalimpex Harlingen - NL,121582,2023,ACCOM SLOVAKIA S.R.O,03-2023,Slovakia,Cons. UHT,ACCOM SLOVAKIA S.R.O,0.878,1710.72,1660.9688840037416,11.710365903808984,6.9419556627041485,0.0,233.2284918542803,82.87589077612718,46.935889342727776,251.88081342079343,49.75111599625848,-202.12969742453487,-249.0655867672628,-331.9414775433899
3090,3090,4015372,EU to EU Direct,2023-05-20,Netherlands,Accom Holdings,UHT Cream,AWAR UHT CHF CLA EU 12X1L CTN,C,Europe,Smart Serve,Daalimpex Harlingen - NL,121679,2023,ACCOM SLOVAKIA S.R.O,05-2023,Slovakia,Cons. UHT,ACCOM SLOVAKIA S.R.O,3.491,9815.04,9060.444281590022,46.83029397019773,27.60178498690226,0.0,1013.92287703643,329.521337926492,199.1071400996728,1088.35495599353,754.5957184099789,-333.7592375835511,-532.8663776832238,-862.3877156097158
3091,3091,4015372,EU to EU Direct,2023-07-01,Netherlands,Accom Holdings,UHT Cream,AWAR UHT CHF CLA EU 12X1L CTN,C,Europe,Smart Serve,Daalimpex Harlingen - NL,121679,2023,ACCOM SLOVAKIA S.R.O,07-2023,Slovakia,Cons. UHT,ACCOM SLOVAKIA S.R.O,3.491,9815.04,9060.444281590022,46.83029397019773,27.60178498690226,0.0,1013.92287703643,329.521337926492,199.1071400996728,1088.35495599353,754.5957184099789,-333.7592375835511,-532.8663776832238,-862.3877156097158
3092,3092,4015480,EU to EU Direct,2023-01-24,Netherlands,PROTELICIOUS SARL,WPC 80% (Cheese),FNL WPC80 CHS 450 INST 20KG MBG,C,Europe,Smart Serve,Portena - NL,114132,2023,ECOLOGISTIQUE BOURGOGNE,01-2023,France,WPC,PROTELICIOUS SARL,0.4,5000.0,2903.171436259046,6.43341690944973,3.2094138882042884,0.0,195.17,37.75667005746113,55.243349637534486,204.812830797654,2096.828563740954,1892.0157329433,1836.7723833057653,1799.0157132483043
3093,3093,4015558,EU to EU Direct,2023-02-23,Netherlands,Bionatin,WPC 80% (Cheese),FNL WPC80 CHS 450 INST 20KG MBG,C,Europe,Managed,Portena - NL,114132,2023,BIONATIN BV,02-2023,Netherlands,WPC,BIONATIN BV,0.8,7200.0,5183.632841410996,12.86683381889946,6.418827776408577,0.0,53.32208333333333,75.51334011492226,110.48669927506896,72.60774492864137,2016.367158589004,1943.759413660363,1833.272714385294,1757.7593742703716
3094,3094,4015558,EU to EU Direct,2023-02-23,Netherlands,Bionatin,Whey Protein Isolate,FNL WPI 894-INST MF 20KG MBG,C,Europe,Managed,Portena - NL,114266,2023,BIONATIN BV,02-2023,Netherlands,WPC,BIONATIN BV,0.4,5600.0,3215.4053789338886,6.43341690944973,3.2094138882042884,0.0,28.080333333333336,37.75667005746113,122.29535071274388,37.72316413098736,2384.594621066112,2346.871456935124,2224.57610622238,2186.819436164919
3095,3095,4015558,EU to EU Direct,2023-03-17,Netherlands,Bionatin,WPC 80% (Cheese),FNL WPC80 CHS 450 INST 20KG MBG,C,Europe,Managed,Portena - NL,114132,2023,BIONATIN BV,03-2023,Netherlands,WPC,BIONATIN BV,0.8,6400.0,5183.632841410996,12.86683381889946,6.418827776408577,0.0,53.32208333333333,75.51334011492226,110.48669927506896,72.60774492864137,1216.3671585890042,1143.759413660363,1033.272714385294,957.7593742703716
3096,3096,4015558,EU to EU Direct,2023-04-14,Netherlands,Bionatin,Whey Protein Isolate,FNL WPI 894-INST MF 20KG MBG,C,Europe,Managed,Portena - NL,114266,2023,BIONATIN BV,04-2023,Netherlands,WPC,BIONATIN BV,0.8,8720.0,6430.810757867777,12.86683381889946,6.418827776408577,0.0,56.16066666666667,75.51334011492226,244.59070142548777,75.44632826197471,2289.1892421322227,2213.742913870248,1969.1522124447604,1893.638872329838
3097,3097,4015558,EU to EU Direct,2023-04-28,Netherlands,Bionatin,Edible Lactose,FNL LAC MHYD 100M NZMP 25KG MBG,C,Europe,Managed,Portena - NL,115536,2023,BIONATIN BV,04-2023,Netherlands,Lactose,BIONATIN BV,0.125,137.5,82.0309706257982,1.42964820209994,1.00294184006384,0.0,44.02,11.798959392956602,2.6257152677380247,46.45259004216378,55.4690293742018,9.016439332038011,6.390724064299986,-5.408235328656616
3098,3098,4015558,EU to EU Direct,2023-04-28,Netherlands,Bionatin,WPC 80% (Cheese),FNL WPC80 CHS 450 INST 20KG MBG,C,Europe,Managed,Portena - NL,114132,2023,BIONATIN BV,04-2023,Netherlands,WPC,BIONATIN BV,0.8,6200.0,5183.632841410996,12.86683381889946,6.418827776408577,0.0,53.32208333333333,75.51334011492226,110.48669927506896,72.60774492864137,1016.3671585890042,943.7594136603628,833.2727143852939,757.7593742703716
3099,3099,4015558,EU to EU Direct,2023-06-23,Netherlands,Bionatin,WPC 80% (Cheese),FNL WPC80 CHS 450 INST 20KG MBG,C,Europe,Managed,Portena - NL,114132,2023,BIONATIN BV,06-2023,Netherlands,WPC,BIONATIN BV,0.8,6200.0,5183.632841410996,12.86683381889946,6.418827776408577,0.0,53.32208333333333,75.51334011492226,110.48669927506896,72.60774492864137,1016.3671585890042,943.7594136603628,833.2727143852939,757.7593742703716
3100,3100,4015558,EU to EU Direct,2023-06-23,Netherlands,Bionatin,Whey Protein Isolate,FNL WPI 894-INST MF 20KG MBG,C,Europe,Managed,Portena - NL,114266,2023,BIONATIN BV,06-2023,Netherlands,WPC,BIONATIN BV,0.8,7800.0,6430.810757867777,12.86683381889946,6.418827776408577,0.0,56.16066666666667,75.51334011492226,244.59070142548777,75.44632826197471,1369.1892421322227,1293.742913870248,1049.1522124447602,973.638872329838
3101,3101,4015558,EU to EU Direct,2023-07-13,Germany,Bionatin,Whey Fractions,MILEI WHEYFRAC LF 95% 10KG CTN,C,Europe,Managed,Portena - NL,121155,2023,BIONATIN BV,07-2023,Netherlands,Whey,BIONATIN BV,0.3,186000.0,98479.67821803692,21.4447230314991,2.4070604161532163,0.0,86.57000000000001,28.317502543095845,1375.2413193302646,110.42178344765232,87520.32178196308,87409.89999851542,86034.65867918516,86006.34117664206
3102,3102,4015563,EU to EU Direct,2023-02-03,Netherlands,PROTERO GMBH,High Fat B/T WPC,FNL WPC 356 20KG MBG,C,Europe,Semi Managed,Portena - NL,114104,2023,CARE4TRADE & NUTRIFILL GMBH C/,02-2023,Germany,WPC,PROTERO GMBH,0.8,6240.0,5869.446097187043,12.86683381889946,6.418827776408577,0.0,118.33333333333331,75.51334011492226,176.24862771790922,137.61899492864134,370.55390281295695,232.9349078843156,56.68628016640639,-18.827059948515867
3103,3103,4015563,EU to EU Direct,2023-06-23,Netherlands,PROTERO GMBH,High Fat B/T WPC,FNL WPC 356 20KG MBG,C,Europe,Semi Managed,Portena - NL,114104,2023,CARE4TRADE & NUTRIFILL GMBH C/,06-2023,Germany,WPC,PROTERO GMBH,0.8,4720.0,5869.446097187043,12.86683381889946,6.418827776408577,0.0,0.0,75.51334011492226,176.24862771790922,19.285661595308035,-1149.446097187043,-1168.731758782351,-1344.9803865002602,-1420.4937266151826
3104,3104,4015563,NZ Indirect,2023-02-03,New Zealand,PROTERO GMBH,WPC 80% (Cheese),WPC 80 Chs 4501 Inst K 20kgMBG,C,Europe,Semi Managed,Portena - NL,114351,2023,CARE4TRADE & NUTRIFILL GMBH C/,02-2023,Germany,WPC,PROTERO GMBH,1.2,12960.0,7453.974312706358,25.73366763779892,45.85705045016664,43.09595985578884,236.66666666666663,113.27001017238338,665.1435560920169,351.353344610421,5506.025687293642,5154.67234268322,4489.528786591203,4376.25877641882
3105,3105,4015579,EU to EU Direct,2023-02-23,Netherlands,Vilgain,WPC 80% (Cheese),FNL WPC80 CHS 450 INST 20KG MBG,C,Europe,Smart Serve,Portena - NL,114132,2023,VILGAIN WH Z2,02-2023,Czech Republic,WPC,VILGAIN S.R.O.,5.6,42560.0,36920.384945575846,90.06783673229621,44.93179443486003,0.0,824.4700000000001,528.5933808044557,773.4068949254827,959.4696311671564,5639.615054424154,4680.145423256998,3906.738528331515,3378.14514752706
3106,3106,4015579,EU to EU Direct,2023-05-15,Netherlands,Vilgain,WPC 80% (Cheese),FNL WPC80 CHS 450 INST 20KG MBG,C,Europe,Smart Serve,Portena - NL,114132,2023,VILGAIN WH Z2,05-2023,Czech Republic,WPC,VILGAIN S.R.O.,5.6,29120.0,36920.384945575846,90.06783673229621,44.93179443486003,0.0,824.4700000000001,528.5933808044557,773.4068949254827,959.4696311671564,-7800.384945575846,-8759.854576743002,-9533.261471668486,-10061.85485247294
3107,3107,4015579,NZ Indirect,2023-06-29,New Zealand,Vilgain,Milk Protein Concentrate >=80%,MPC85 4861 CWS K 20kg PPK,C,Europe,Smart Serve,Portena - NL,100733,2023,VILGAIN WH Z2,06-2023,Czech Republic,MPC,VILGAIN S.R.O.,0.1,950.0,640.3536241239394,2.1444723031499104,3.821420870847221,3.591329987982404,364.35,9.439167514365282,89.16604755813482,373.9072231619796,309.6463758760606,-64.260847285919,-153.42689484405383,-162.86606235841913
3108,3108,4015810,EU to EU Direct,2023-03-15,Netherlands,Big Wave Company,WPC 80% (Cheese),FNL WPC80 CHS 515 20KG MBG FLSH,C,Europe,Smart Serve,Portena - NL,114273,2023,BIG WAVE COMPANY B.V,03-2023,Netherlands,WPC,BIG WAVE COMPANY B.V,17.6,82720.0,132415.2587511693,283.0703440157881,141.2142110809887,0.0,0.0,1661.2934825282898,4559.212807889717,424.2845550967768,-49695.25875116931,-50119.54330626609,-54678.7561141558,-56340.04959668409
3109,3109,4015810,EU to EU Direct,2023-03-22,Netherlands,Big Wave Company,WPC 80% (Cheese),FNL WPC80 CHS 515 20KG MBG FLSH,C,Europe,Smart Serve,Portena - NL,114273,2023,BIG WAVE COMPANY B.V,03-2023,Netherlands,WPC,BIG WAVE COMPANY B.V,17.6,82720.0,132415.2587511693,283.0703440157881,141.2142110809887,0.0,0.0,1661.2934825282898,4559.212807889717,424.2845550967768,-49695.25875116931,-50119.54330626609,-54678.7561141558,-56340.04959668409
3110,3110,4015810,EU to EU Direct,2023-03-27,Netherlands,Big Wave Company,WPC 80% (Cheese),FNL WPC80 CHS 515 20KG MBG FLSH,C,Europe,Smart Serve,Portena - NL,114273,2023,BIG WAVE COMPANY B.V,03-2023,Netherlands,WPC,BIG WAVE COMPANY B.V,17.6,82720.0,132415.2587511693,283.0703440157881,141.2142110809887,0.0,0.0,1661.2934825282898,4559.212807889717,424.2845550967768,-49695.25875116931,-50119.54330626609,-54678.7561141558,-56340.04959668409
3111,3111,4015810,EU to EU Direct,2023-05-23,Netherlands,Big Wave Company,WPC 80% (Cheese),FNL WPC80 CHS 392 20KG MBG,C,Europe,Smart Serve,Portena - NL,114068,2023,BIG WAVE COMPANY B.V,05-2023,Netherlands,WPC,BIG WAVE COMPANY B.V,7.04,32384.0,55004.14902358887,113.22813760631524,56.48568443239547,0.0,0.0,664.5173930113159,2418.9418260015973,169.7138220387107,-22620.14902358887,-22789.86284562758,-25208.80467162918,-25873.32206464049
3112,3112,4015810,EU to EU Direct,2023-05-23,Netherlands,Big Wave Company,WPC 80% (Cheese),FNL WPC80 CHS 450 INST 20KG MBG,C,Europe,Smart Serve,Portena - NL,114132,2023,BIG WAVE COMPANY B.V,05-2023,Netherlands,WPC,BIG WAVE COMPANY B.V,5.38,24748.0,30528.71344862479,86.52945743209887,43.16661679634768,0.0,0.0,507.82721227285214,743.0230526248388,129.69607422844655,-5780.713448624789,-5910.409522853235,-6653.432575478074,-7161.259787750926
3113,3113,4015810,EU to EU Direct,2023-05-25,Netherlands,Big Wave Company,Whey Protein Isolate,FNL WPI 894-INST MF 20KG MBG,C,Europe,Smart Serve,Portena - NL,114266,2023,BIG WAVE COMPANY B.V,05-2023,Netherlands,WPC,BIG WAVE COMPANY B.V,17.1,102600.0,125992.02007125168,275.028572878976,137.20244372073333,0.0,0.0,1614.0976449564632,5228.126242969801,412.2310165997093,-23392.02007125168,-23804.25108785139,-29032.37733082119,-30646.47497577765
3114,3114,4015810,EU to EU Direct,2023-06-20,Netherlands,Big Wave Company,Whey Protein Isolate,FNL WPI 894-INST MF 20KG MBG,C,Europe,Smart Serve,Portena - NL,114266,2023,BIG WAVE COMPANY B.V,06-2023,Netherlands,WPC,BIG WAVE COMPANY B.V,17.1,102600.0,125992.02007125168,275.028572878976,137.20244372073333,0.0,0.0,1614.0976449564632,5228.126242969801,412.2310165997093,-23392.02007125168,-23804.25108785139,-29032.37733082119,-30646.47497577765
3115,3115,4015810,EU to EU Direct,2023-06-26,Lithuania,Big Wave Company,WPC 80% (Cheese),ROKI WPC80 Chs 450 Inst K EU 15kgMBG,C,Europe,Smart Serve,Rokiskio - LT,114455,2023,BIG WAVE COMPANY B.V,06-2023,Netherlands,WPC,BIG WAVE COMPANY B.V,17.28,77760.0,83959.09381764533,0.0,0.0,0.0,0.0,1631.0881464823208,3271.465616206664,0.0,-6199.093817645335,-6199.093817645335,-9470.559433852,-11101.64758033432
3116,3116,4015810,EU to EU Direct,2023-06-27,Lithuania,Big Wave Company,WPC 80% (Cheese),ROKI WPC80 Chs 450 Inst K EU 15kgMBG,C,Europe,Smart Serve,Rokiskio - LT,114455,2023,BIG WAVE COMPANY B.V,06-2023,Netherlands,WPC,BIG WAVE COMPANY B.V,17.28,77760.0,83959.09381764533,0.0,0.0,0.0,0.0,1631.0881464823208,3271.465616206664,0.0,-6199.093817645335,-6199.093817645335,-9470.559433852,-11101.64758033432
3117,3117,4015810,EU to EU Direct,2023-07-04,Lithuania,Big Wave Company,WPC 80% (Cheese),ROKI WPC80 Chs 450 Inst K EU 15kgMBG,C,Europe,Smart Serve,Rokiskio - LT,114455,2023,BIG WAVE COMPANY B.V,07-2023,Netherlands,WPC,BIG WAVE COMPANY B.V,17.28,82944.0,83959.09381764533,0.0,0.0,0.0,0.0,1631.0881464823208,3271.465616206664,0.0,-1015.0938176453346,-1015.0938176453346,-4286.559433851999,-5917.647580334319
3118,3118,4015842,NZ Indirect,2023-03-30,New Zealand,"DAIRY 4 FUN , S.R.O.",Milk Protein Concentrate >=80%,MPC85 4855 K EU 20kg MBG,B,Europe,Semi Managed,Portena - NL,103791,2023,4 FUN POLSKA SP. Z O.O.,03-2023,Poland,MPC,"DAIRY 4 FUN , S.R.O.",18.0,146700.0,117780.43339720568,386.0050145669838,687.8557567524997,646.4393978368327,850.0,1699.0501525857508,2579.960476953711,2570.300169156316,28919.566602794323,26349.266433638008,23769.305956684297,22070.255804098542
3119,3119,4015842,NZ Indirect,2023-04-25,New Zealand,"DAIRY 4 FUN , S.R.O.",Milk Protein Concentrate >=80%,MPC85 4855 K EU 20kg MBG,B,Europe,Semi Managed,Portena - NL,103791,2023,4 FUN POLSKA SP. Z O.O.,04-2023,Poland,MPC,"DAIRY 4 FUN , S.R.O.",18.0,140400.0,117780.43339720568,386.0050145669838,687.8557567524997,646.4393978368327,0.0,1699.0501525857508,2579.960476953711,1720.300169156316,22619.566602794323,20899.266433638008,18319.305956684297,16620.255804098546
